Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-FC%,1.66 [1.49-1.85],1.530e-14,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
HDL-L,1.58 [1.44-1.73],7.360e-16,***,Total-Lipids in HDL
HDL-PL,1.56 [1.42-1.71],2.386e-15,***,Phospholipids in HDL
HDL-C,1.55 [1.42-1.71],6.680e-15,***,HDL Cholesterol
HDL-FC,1.55 [1.42-1.69],9.929e-17,***,Free Cholesterol in HDL
HDL-CE,1.54 [1.40-1.69],7.315e-14,***,Cholesteryl Esters in HDL
L-HDL-L,1.53 [1.40-1.68],1.932e-14,***,Total-Lipids in Large HDL
ApoA1,1.53 [1.40-1.68],2.329e-14,***,Apolipoprotein A1
L-HDL-PL,1.52 [1.39-1.66],1.530e-14,***,Phospholipids in Large HDL
M-HDL-FC,1.52 [1.39-1.66],4.202e-15,***,Free Cholesterol in Medium HDL
PC,1.51 [1.37-1.66],8.650e-12,***,Phosphatidylcholines
XL-HDL-PL%,1.51 [1.32-1.71],9.867e-05,***,Phospholipids to Total-Lipids in Very Large HDL percentage
Cholines,1.50 [1.36-1.66],3.034e-11,***,Total-Cholines
M-HDL-L,1.50 [1.37-1.65],1.269e-12,***,Total-Lipids in Medium HDL
M-HDL-C,1.50 [1.37-1.64],1.664e-12,***,Cholesterol in Medium HDL
Phosphoglyc,1.49 [1.35-1.64],9.334e-11,***,Phosphoglycerides
L-HDL-C,1.49 [1.36-1.63],1.978e-12,***,Cholesterol in Large HDL
M-HDL-P,1.48 [1.36-1.62],2.928e-13,***,Concentration of Medium HDL Particles
M-HDL-CE,1.48 [1.35-1.62],1.131e-11,***,Cholesteryl Esters in Medium HDL
M-HDL-PL,1.48 [1.35-1.62],5.299e-12,***,Phospholipids in Medium HDL
L-HDL-CE,1.47 [1.35-1.61],7.265e-12,***,Cholesteryl Esters in Large HDL
L-HDL-P,1.47 [1.35-1.60],2.272e-13,***,Concentration of Large HDL Particles
L-HDL-FC,1.47 [1.35-1.60],6.713e-13,***,Free Cholesterol in Large HDL
SM,1.46 [1.33-1.61],3.365e-10,***,Sphingomyelins
Total-P,1.46 [1.34-1.60],2.239e-11,***,Total-Concentration of Lipoprotein Particles
HDL-size,1.46 [1.33-1.60],1.861e-10,***,Average Diameter for HDL Particles
HDL-P,1.46 [1.33-1.59],1.661e-11,***,Concentration of HDL Particles
Total-PL,1.45 [1.32-1.60],1.205e-08,***,Total-Phospholipids in Lipoprotein Particles
L-HDL-FC%,1.39 [1.23-1.56],0.010,**,Free Cholesterol to Total-Lipids in Large HDL percentage
XL-HDL-CE,1.38 [1.27-1.51],7.467e-08,***,Cholesteryl Esters in Very Large HDL
XL-HDL-L,1.38 [1.27-1.51],1.289e-07,***,Total-Lipids in Very Large HDL
XL-HDL-P,1.38 [1.27-1.50],3.374e-08,***,Concentration of Very Large HDL Particles
XL-HDL-PL,1.37 [1.26-1.50],2.644e-07,***,Phospholipids in Very Large HDL
PUFA,1.37 [1.24-1.51],2.234e-05,***,Polyunsaturated Fatty Acids
XL-HDL-C,1.36 [1.25-1.49],1.051e-06,***,Cholesterol in Very Large HDL
S-HDL-FC,1.35 [1.23-1.48],1.707e-05,***,Free Cholesterol in Small HDL
Total-CE,1.35 [1.22-1.49],3.384e-04,***,Total-Esterified Cholesterol
DHA,1.34 [1.23-1.46],1.876e-05,***,Docosahexaenoic Acid
Total-C,1.34 [1.21-1.47],0.001,**,Total-Cholesterol
Omega-6,1.33 [1.21-1.47],6.145e-04,***,Omega-6 Fatty Acids
L-HDL-TG,1.32 [1.21-1.44],5.073e-05,***,Triglycerides in Large HDL
S-HDL-PL,1.30 [1.19-1.42],0.005,**,Phospholipids in Small HDL
GlycA,1.30 [1.18-1.43],0.030,*,Glycoprotein Acetyls
Total-L,1.30 [1.18-1.43],0.027,*,Total-Lipids in Lipoprotein Particles
IDL-L,1.30 [1.18-1.42],0.019,*,Total-Lipids in IDL
Omega-3,1.29 [1.18-1.42],0.007,**,Omega-3 Fatty Acids
Gly,1.29 [1.18-1.41],0.002,**,Glycine
Total-FC,1.29 [1.17-1.41],0.037,*,Total-Free Cholesterol
IDL-C,1.29 [1.17-1.41],0.041,*,Cholesterol in IDL
IDL-CE,1.28 [1.17-1.41],0.040,*,Cholesteryl Esters in IDL
IDL-PL,1.28 [1.17-1.41],0.019,*,Phospholipids in IDL
XS-VLDL-CE,1.27 [1.16-1.39],0.047,*,Cholesteryl Esters in Very Small VLDL
TG/PG,0.78 [0.70-0.86],0.367,,Triglycerides to Phosphoglycerides ratio
M-HDL-PL%,0.77 [0.69-0.86],0.303,,Phospholipids to Total-Lipids in Medium HDL percentage
XL-HDL-C%,0.73 [0.66-0.81],9.199e-04,***,Cholesterol to Total-Lipids in Very Large HDL percentage
XL-HDL-FC%,0.60 [0.53-0.67],5.548e-15,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
Creatinine,0.58 [0.52-0.65],1.408e-17,***,Creatinine
