Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-FC%,1.59 [1.45-1.74],7.033e-19,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
XL-HDL-PL%,1.57 [1.41-1.75],6.041e-11,***,Phospholipids to Total-Lipids in Very Large HDL percentage
L-HDL-L,1.53 [1.42-1.65],9.587e-22,***,Total-Lipids in Large HDL
L-HDL-PL,1.52 [1.41-1.64],7.339e-22,***,Phospholipids in Large HDL
HDL-FC,1.50 [1.39-1.62],7.210e-21,***,Free Cholesterol in HDL
HDL-size,1.50 [1.39-1.62],1.487e-19,***,Average Diameter for HDL Particles
HDL-L,1.50 [1.38-1.62],3.829e-18,***,Total-Lipids in HDL
L-HDL-C,1.49 [1.38-1.61],1.289e-19,***,Cholesterol in Large HDL
HDL-C,1.49 [1.38-1.61],8.507e-18,***,HDL Cholesterol
L-HDL-FC%,1.49 [1.35-1.64],1.123e-09,***,Free Cholesterol to Total-Lipids in Large HDL percentage
L-HDL-FC,1.49 [1.38-1.60],2.748e-21,***,Free Cholesterol in Large HDL
HDL-PL,1.48 [1.37-1.60],7.188e-18,***,Phospholipids in HDL
L-HDL-CE,1.48 [1.37-1.59],1.274e-18,***,Cholesteryl Esters in Large HDL
HDL-CE,1.47 [1.36-1.59],2.117e-16,***,Cholesteryl Esters in HDL
L-HDL-P,1.47 [1.37-1.58],5.410e-20,***,Concentration of Large HDL Particles
M-HDL-FC,1.44 [1.34-1.55],2.796e-16,***,Free Cholesterol in Medium HDL
PC,1.44 [1.33-1.56],2.183e-13,***,Phosphatidylcholines
XL-HDL-L,1.43 [1.33-1.54],1.249e-16,***,Total-Lipids in Very Large HDL
ApoA1,1.43 [1.33-1.55],2.953e-14,***,Apolipoprotein A1
XL-HDL-PL,1.43 [1.33-1.54],5.517e-17,***,Phospholipids in Very Large HDL
XL-HDL-CE,1.43 [1.33-1.54],2.595e-16,***,Cholesteryl Esters in Very Large HDL
XL-HDL-C,1.41 [1.31-1.52],4.701e-15,***,Cholesterol in Very Large HDL
M-HDL-C,1.41 [1.31-1.52],6.633e-13,***,Cholesterol in Medium HDL
Cholines,1.41 [1.30-1.53],1.676e-11,***,Total-Cholines
M-HDL-L,1.41 [1.30-1.52],2.122e-12,***,Total-Lipids in Medium HDL
XL-HDL-P,1.40 [1.31-1.51],3.450e-15,***,Concentration of Very Large HDL Particles
SM,1.40 [1.30-1.52],5.084e-12,***,Sphingomyelins
M-HDL-P,1.40 [1.30-1.51],2.438e-13,***,Concentration of Medium HDL Particles
M-HDL-CE,1.40 [1.29-1.51],6.536e-12,***,Cholesteryl Esters in Medium HDL
Phosphoglyc,1.39 [1.28-1.51],2.063e-10,***,Phosphoglycerides
M-HDL-PL,1.39 [1.29-1.50],7.132e-12,***,Phospholipids in Medium HDL
