Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-HDL-PL%,2.04 [1.96-2.12],8.215e-283,***,Phospholipids to Total-Lipids in Very Large HDL percentage
L-HDL-L,1.76 [1.71-1.81],0.000e+00,***,Total-Lipids in Large HDL
L-HDL-C,1.76 [1.71-1.80],0.000e+00,***,Cholesterol in Large HDL
L-HDL-CE,1.75 [1.70-1.80],0.000e+00,***,Cholesteryl Esters in Large HDL
HDL-size,1.74 [1.70-1.79],0.000e+00,***,Average Diameter for HDL Particles
L-HDL-PL,1.72 [1.67-1.77],0.000e+00,***,Phospholipids in Large HDL
L-HDL-FC,1.68 [1.64-1.73],0.000e+00,***,Free Cholesterol in Large HDL
L-HDL-C%,1.68 [1.61-1.74],1.803e-150,***,Cholesterol to Total-Lipids in Large HDL percentage
L-HDL-P,1.67 [1.63-1.72],0.000e+00,***,Concentration of Large HDL Particles
M-HDL-FC%,1.64 [1.59-1.69],1.894e-207,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
XL-HDL-PL,1.63 [1.58-1.67],7.058e-288,***,Phospholipids in Very Large HDL
HDL-CE,1.63 [1.58-1.67],2.040e-241,***,Cholesteryl Esters in HDL
XL-HDL-CE,1.62 [1.58-1.67],2.924e-269,***,Cholesteryl Esters in Very Large HDL
HDL-C,1.62 [1.58-1.67],8.061e-240,***,HDL Cholesterol
XL-HDL-L,1.62 [1.57-1.66],9.207e-271,***,Total-Lipids in Very Large HDL
XL-HDL-C,1.60 [1.56-1.65],7.956e-255,***,Cholesterol in Very Large HDL
L-HDL-FC%,1.60 [1.54-1.65],3.848e-149,***,Free Cholesterol to Total-Lipids in Large HDL percentage
L-HDL-CE%,1.56 [1.50-1.62],6.079e-116,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
M-HDL-C%,1.55 [1.50-1.60],5.888e-154,***,Cholesterol to Total-Lipids in Medium HDL percentage
HDL-FC,1.54 [1.50-1.58],3.858e-207,***,Free Cholesterol in HDL
HDL-L,1.53 [1.49-1.58],2.873e-196,***,Total-Lipids in HDL
XS-VLDL-CE%,1.53 [1.48-1.59],1.589e-125,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
XL-HDL-P,1.53 [1.49-1.57],4.813e-212,***,Concentration of Very Large HDL Particles
M-LDL-FC%,1.51 [1.46-1.56],5.267e-139,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-LDL-FC%,1.50 [1.45-1.55],1.301e-118,***,Free Cholesterol to Total-Lipids in Large LDL percentage
HDL-PL,1.50 [1.46-1.54],3.405e-182,***,Phospholipids in HDL
M-VLDL-CE%,1.49 [1.44-1.55],1.504e-101,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
Gly,1.49 [1.45-1.52],2.437e-213,***,Glycine
M-HDL-CE,1.48 [1.44-1.53],3.737e-171,***,Cholesteryl Esters in Medium HDL
M-HDL-C,1.48 [1.44-1.53],8.655e-171,***,Cholesterol in Medium HDL
XL-HDL-FC,1.48 [1.44-1.52],1.695e-173,***,Free Cholesterol in Very Large HDL
PUFA/MUFA,1.48 [1.43-1.52],2.295e-141,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
XS-VLDL-C%,1.46 [1.41-1.51],6.536e-104,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
M-HDL-FC,1.45 [1.41-1.48],2.282e-155,***,Free Cholesterol in Medium HDL
Omega-6%,1.44 [1.40-1.49],2.907e-109,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
ApoA1,1.42 [1.39-1.46],2.513e-136,***,Apolipoprotein A1
S-HDL-PL%,1.42 [1.39-1.46],3.608e-155,***,Phospholipids to Total-Lipids in Small HDL percentage
M-VLDL-C%,1.42 [1.37-1.47],1.404e-90,***,Cholesterol to Total-Lipids in Medium VLDL percentage
M-HDL-P,1.42 [1.38-1.45],1.407e-140,***,Concentration of Medium HDL Particles
M-HDL-CE%,1.41 [1.37-1.46],1.182e-99,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
M-HDL-L,1.40 [1.36-1.44],8.723e-128,***,Total-Lipids in Medium HDL
PUFA%,1.40 [1.35-1.44],5.070e-92,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
XL-VLDL-CE%,1.38 [1.34-1.42],5.386e-117,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
XL-VLDL-C%,1.37 [1.33-1.40],2.553e-112,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
M-HDL-PL,1.36 [1.32-1.39],3.349e-108,***,Phospholipids in Medium HDL
S-LDL-PL%,1.34 [1.31-1.38],1.496e-101,***,Phospholipids to Total-Lipids in Small LDL percentage
L-VLDL-CE%,1.34 [1.30-1.38],1.389e-83,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
S-LDL-FC%,1.33 [1.29-1.37],1.536e-64,***,Free Cholesterol to Total-Lipids in Small LDL percentage
