Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,1.25 [1.19-1.31],5.790e-16,***,Creatinine
XL-HDL-FC%,1.24 [1.18-1.30],4.614e-13,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
TG/PG,1.21 [1.16-1.27],9.535e-10,***,Triglycerides to Phosphoglycerides ratio
VLDL-size,1.21 [1.15-1.27],3.723e-09,***,Average Diameter for VLDL Particles
Leu,1.21 [1.15-1.26],5.967e-11,***,Leucine
Total-BCAA,1.19 [1.14-1.25],5.271e-08,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
M-HDL-PL%,1.19 [1.13-1.25],1.129e-06,***,Phospholipids to Total-Lipids in Medium HDL percentage
XL-HDL-TG%,1.18 [1.13-1.24],3.676e-06,***,Triglycerides to Total-Lipids in Very Large HDL percentage
MUFA%,1.18 [1.12-1.24],2.034e-05,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-VLDL-TG%,1.18 [1.12-1.24],3.875e-05,***,Triglycerides to Total-Lipids in Medium VLDL percentage
L-HDL-PL%,1.17 [1.12-1.23],2.321e-05,***,Phospholipids to Total-Lipids in Large HDL percentage
Ile,1.17 [1.12-1.23],6.220e-07,***,Isoleucine
Val,1.17 [1.11-1.23],2.609e-05,***,Valine
XS-VLDL-TG%,1.16 [1.11-1.22],2.547e-04,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
XL-VLDL-TG,1.16 [1.11-1.22],6.651e-05,***,Triglycerides in Very Large VLDL
L-VLDL-TG,1.16 [1.11-1.21],9.303e-05,***,Triglycerides in Large VLDL
S-HDL-TG%,1.15 [1.10-1.21],0.003,**,Triglycerides to Total-Lipids in Small HDL percentage
XL-VLDL-L,1.15 [1.10-1.21],8.608e-04,***,Total-Lipids in Very Large VLDL
L-VLDL-L,1.15 [1.10-1.21],0.002,**,Total-Lipids in Large VLDL
VLDL-TG,1.15 [1.10-1.21],0.002,**,Triglycerides in VLDL
XL-VLDL-P,1.15 [1.10-1.20],0.001,**,Concentration of Very Large VLDL Particles
L-VLDL-PL,1.15 [1.09-1.20],0.003,**,Phospholipids in Large VLDL
L-VLDL-P,1.14 [1.09-1.20],0.004,**,Concentration of Large VLDL Particles
XL-HDL-C%,1.14 [1.09-1.20],0.003,**,Cholesterol to Total-Lipids in Very Large HDL percentage
L-VLDL-FC,1.14 [1.09-1.20],0.009,**,Free Cholesterol in Large VLDL
L-HDL-TG%,1.14 [1.09-1.20],0.031,*,Triglycerides to Total-Lipids in Large HDL percentage
XL-VLDL-PL,1.14 [1.09-1.19],0.012,*,Phospholipids in Very Large VLDL
XXL-VLDL-TG,1.14 [1.09-1.19],0.012,*,Triglycerides in Chylomicrons and Extremely Large VLDL
M-VLDL-TG,1.14 [1.08-1.19],0.027,*,Triglycerides in Medium VLDL
XXL-VLDL-L,1.13 [1.08-1.19],0.026,*,Total-Lipids in Chylomicrons and Extremely Large VLDL
L-HDL-FC%,0.89 [0.85-0.93],0.017,*,Free Cholesterol to Total-Lipids in Large HDL percentage
M-LDL-FC%,0.88 [0.84-0.92],0.019,*,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-PL%,0.88 [0.84-0.92],0.020,*,Phospholipids to Total-Lipids in Medium VLDL percentage
HDL-P,0.88 [0.83-0.92],0.038,*,Concentration of HDL Particles
L-VLDL-C%,0.88 [0.83-0.92],0.020,*,Cholesterol to Total-Lipids in Large VLDL percentage
M-HDL-PL,0.87 [0.83-0.92],0.020,*,Phospholipids in Medium HDL
XL-VLDL-CE%,0.87 [0.83-0.92],0.013,*,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
M-HDL-C%,0.87 [0.83-0.91],0.002,**,Cholesterol to Total-Lipids in Medium HDL percentage
M-VLDL-CE%,0.87 [0.83-0.91],5.531e-05,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,0.87 [0.83-0.91],3.087e-04,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
L-HDL-CE%,0.86 [0.83-0.90],5.133e-05,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
M-HDL-L,0.86 [0.82-0.91],7.343e-04,***,Total-Lipids in Medium HDL
XL-VLDL-C%,0.86 [0.82-0.91],0.002,**,Cholesterol to Total-Lipids in Very Large VLDL percentage
L-LDL-FC%,0.86 [0.82-0.90],6.959e-05,***,Free Cholesterol to Total-Lipids in Large LDL percentage
Citrate,0.86 [0.82-0.90],0.001,**,Citrate
M-VLDL-C%,0.86 [0.82-0.90],2.668e-05,***,Cholesterol to Total-Lipids in Medium VLDL percentage
XS-VLDL-C%,0.86 [0.82-0.90],2.968e-05,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
PUFA/MUFA,0.86 [0.81-0.90],2.318e-04,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
L-HDL-C%,0.86 [0.82-0.90],3.161e-06,***,Cholesterol to Total-Lipids in Large HDL percentage
XL-VLDL-FC%,0.86 [0.81-0.90],4.465e-04,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
XS-VLDL-CE%,0.85 [0.82-0.89],6.638e-06,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
XL-HDL-PL%,0.85 [0.82-0.89],2.304e-08,***,Phospholipids to Total-Lipids in Very Large HDL percentage
XXL-VLDL-FC%,0.85 [0.81-0.90],5.074e-04,***,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-VLDL-CE%,0.85 [0.81-0.89],1.328e-05,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
M-HDL-P,0.85 [0.81-0.89],3.662e-05,***,Concentration of Medium HDL Particles
M-HDL-CE,0.85 [0.80-0.89],1.130e-05,***,Cholesteryl Esters in Medium HDL
M-HDL-C,0.84 [0.80-0.89],7.223e-06,***,Cholesterol in Medium HDL
ApoA1,0.84 [0.80-0.89],5.195e-06,***,Apolipoprotein A1
M-HDL-FC,0.84 [0.80-0.89],6.113e-06,***,Free Cholesterol in Medium HDL
HDL-PL,0.84 [0.80-0.88],6.808e-07,***,Phospholipids in HDL
M-HDL-FC%,0.84 [0.80-0.88],2.040e-08,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
HDL-L,0.83 [0.79-0.87],2.285e-08,***,Total-Lipids in HDL
XL-HDL-FC,0.82 [0.77-0.86],1.144e-07,***,Free Cholesterol in Very Large HDL
HDL-FC,0.81 [0.77-0.85],7.853e-10,***,Free Cholesterol in HDL
HDL-CE,0.81 [0.77-0.85],1.943e-10,***,Cholesteryl Esters in HDL
