Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-HDL-PL%,1.97 [1.86-2.08],1.156e-126,***,Phospholipids to Total-Lipids in Very Large HDL percentage
L-HDL-L,1.67 [1.61-1.74],1.495e-150,***,Total-Lipids in Large HDL
L-HDL-C,1.67 [1.61-1.74],1.826e-151,***,Cholesterol in Large HDL
L-HDL-CE,1.67 [1.61-1.74],2.977e-151,***,Cholesteryl Esters in Large HDL
HDL-size,1.66 [1.61-1.73],3.079e-161,***,Average Diameter for HDL Particles
L-HDL-C%,1.65 [1.57-1.74],1.074e-68,***,Cholesterol to Total-Lipids in Large HDL percentage
L-HDL-PL,1.64 [1.58-1.70],1.684e-144,***,Phospholipids in Large HDL
L-HDL-FC,1.60 [1.55-1.66],5.780e-138,***,Free Cholesterol in Large HDL
L-HDL-P,1.59 [1.54-1.65],2.669e-134,***,Concentration of Large HDL Particles
XL-HDL-PL,1.56 [1.51-1.62],2.372e-126,***,Phospholipids in Very Large HDL
L-HDL-CE%,1.55 [1.47-1.64],1.468e-54,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
XL-HDL-CE,1.55 [1.50-1.61],1.010e-115,***,Cholesteryl Esters in Very Large HDL
XL-HDL-L,1.55 [1.49-1.61],6.141e-117,***,Total-Lipids in Very Large HDL
HDL-CE,1.55 [1.49-1.61],2.322e-98,***,Cholesteryl Esters in HDL
HDL-C,1.54 [1.48-1.60],2.062e-96,***,HDL Cholesterol
XL-HDL-C,1.54 [1.48-1.59],1.320e-109,***,Cholesterol in Very Large HDL
M-HDL-C%,1.53 [1.47-1.61],5.312e-71,***,Cholesterol to Total-Lipids in Medium HDL percentage
M-HDL-FC%,1.52 [1.46-1.59],4.656e-76,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
L-HDL-FC%,1.51 [1.44-1.59],1.822e-58,***,Free Cholesterol to Total-Lipids in Large HDL percentage
M-LDL-FC%,1.49 [1.43-1.56],5.721e-64,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-LDL-FC%,1.49 [1.42-1.56],9.820e-55,***,Free Cholesterol to Total-Lipids in Large LDL percentage
