Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-HDL-FC%,1.83 [1.53-2.19],8.524e-06,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
Creatinine,1.66 [1.42-1.93],2.162e-05,***,Creatinine
M-HDL-PL%,1.64 [1.37-1.96],0.011,*,Phospholipids to Total-Lipids in Medium HDL percentage
TG/PG,1.62 [1.34-1.96],0.163,,Triglycerides to Phosphoglycerides ratio
XS-VLDL-PL%,1.58 [1.31-1.90],0.245,,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-C,0.62 [0.51-0.74],0.039,*,Cholesterol in IDL
Omega-6,0.61 [0.51-0.74],0.040,*,Omega-6 Fatty Acids
Total-C,0.61 [0.51-0.73],0.004,**,Total-Cholesterol
IDL-CE,0.61 [0.51-0.73],0.029,*,Cholesteryl Esters in IDL
PUFA,0.60 [0.50-0.73],0.020,*,Polyunsaturated Fatty Acids
Total-CE,0.60 [0.50-0.71],0.002,**,Total-Esterified Cholesterol
Total-PL,0.57 [0.48-0.69],2.238e-04,***,Total-Phospholipids in Lipoprotein Particles
Phosphoglyc,0.56 [0.46-0.67],4.107e-05,***,Phosphoglycerides
Cholines,0.54 [0.46-0.65],6.757e-06,***,Total-Cholines
SM,0.54 [0.45-0.66],7.315e-05,***,Sphingomyelins
PC,0.54 [0.45-0.65],1.085e-05,***,Phosphatidylcholines
M-HDL-FC%,0.54 [0.46-0.62],2.340e-10,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
M-HDL-PL,0.52 [0.42-0.64],9.482e-05,***,Phospholipids in Medium HDL
M-HDL-L,0.51 [0.42-0.62],9.417e-06,***,Total-Lipids in Medium HDL
Total-P,0.50 [0.41-0.61],2.672e-06,***,Total-Concentration of Lipoprotein Particles
HDL-P,0.49 [0.40-0.61],4.246e-06,***,Concentration of HDL Particles
M-HDL-CE,0.48 [0.39-0.60],3.798e-06,***,Cholesteryl Esters in Medium HDL
ApoA1,0.48 [0.39-0.59],4.239e-07,***,Apolipoprotein A1
M-HDL-C,0.48 [0.39-0.59],1.770e-06,***,Cholesterol in Medium HDL
HDL-PL,0.48 [0.39-0.59],8.035e-07,***,Phospholipids in HDL
M-HDL-P,0.47 [0.38-0.59],6.973e-06,***,Concentration of Medium HDL Particles
HDL-size,0.47 [0.36-0.61],0.002,**,Average Diameter for HDL Particles
XL-HDL-CE,0.46 [0.35-0.61],0.009,**,Cholesteryl Esters in Very Large HDL
HDL-L,0.46 [0.38-0.57],7.304e-08,***,Total-Lipids in HDL
M-HDL-FC,0.46 [0.36-0.57],1.229e-06,***,Free Cholesterol in Medium HDL
HDL-CE,0.43 [0.34-0.54],5.942e-08,***,Cholesteryl Esters in HDL
HDL-C,0.43 [0.34-0.54],2.525e-08,***,HDL Cholesterol
HDL-FC,0.42 [0.33-0.53],1.144e-07,***,Free Cholesterol in HDL
L-HDL-PL,0.42 [0.32-0.54],1.681e-05,***,Phospholipids in Large HDL
L-HDL-L,0.41 [0.32-0.54],6.539e-06,***,Total-Lipids in Large HDL
L-HDL-C,0.40 [0.30-0.53],2.953e-05,***,Cholesterol in Large HDL
L-HDL-CE,0.40 [0.30-0.53],4.944e-05,***,Cholesteryl Esters in Large HDL
L-HDL-FC,0.39 [0.29-0.52],6.100e-05,***,Free Cholesterol in Large HDL
L-HDL-P,0.37 [0.28-0.51],5.635e-05,***,Concentration of Large HDL Particles
