Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-HDL-PL%,1.70 [1.50-1.93],2.794e-11,***,Phospholipids to Total-Lipids in Very Large HDL percentage
M-HDL-FC%,1.58 [1.43-1.75],3.011e-14,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
L-HDL-L,1.54 [1.42-1.68],2.204e-18,***,Total-Lipids in Large HDL
L-HDL-C%,1.53 [1.36-1.72],7.336e-07,***,Cholesterol to Total-Lipids in Large HDL percentage
L-HDL-C,1.52 [1.40-1.65],1.058e-17,***,Cholesterol in Large HDL
HDL-size,1.51 [1.39-1.64],5.855e-17,***,Average Diameter for HDL Particles
L-HDL-PL,1.51 [1.39-1.64],2.332e-17,***,Phospholipids in Large HDL
L-HDL-CE,1.51 [1.39-1.64],2.193e-17,***,Cholesteryl Esters in Large HDL
HDL-C,1.51 [1.38-1.64],3.214e-15,***,HDL Cholesterol
HDL-CE,1.50 [1.38-1.64],6.696e-15,***,Cholesteryl Esters in HDL
L-HDL-FC%,1.50 [1.34-1.68],6.000e-07,***,Free Cholesterol to Total-Lipids in Large HDL percentage
HDL-L,1.48 [1.36-1.62],1.341e-13,***,Total-Lipids in HDL
L-HDL-FC,1.47 [1.36-1.59],1.902e-16,***,Free Cholesterol in Large HDL
L-HDL-P,1.47 [1.36-1.59],1.812e-16,***,Concentration of Large HDL Particles
HDL-FC,1.46 [1.34-1.58],5.850e-14,***,Free Cholesterol in HDL
HDL-PL,1.45 [1.33-1.58],1.852e-12,***,Phospholipids in HDL
L-HDL-CE%,1.45 [1.29-1.63],1.476e-04,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
XL-HDL-CE,1.42 [1.31-1.54],4.913e-13,***,Cholesteryl Esters in Very Large HDL
XL-HDL-L,1.42 [1.31-1.54],1.234e-12,***,Total-Lipids in Very Large HDL
M-HDL-C,1.42 [1.30-1.54],1.229e-10,***,Cholesterol in Medium HDL
XL-HDL-PL,1.42 [1.31-1.53],6.552e-13,***,Phospholipids in Very Large HDL
