Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-VLDL-CE%,1.51 [1.30-1.76],0.015,*,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,1.48 [1.28-1.70],0.010,**,Cholesterol to Total-Lipids in Medium VLDL percentage
M-HDL-FC%,1.46 [1.28-1.66],0.001,**,Free Cholesterol to Total-Lipids in Medium HDL percentage
L-VLDL-CE%,1.44 [1.28-1.63],4.020e-04,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
XL-VLDL-CE%,1.42 [1.27-1.58],1.271e-04,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
HDL-C,1.41 [1.26-1.58],5.450e-04,***,HDL Cholesterol
L-HDL-L,1.41 [1.26-1.57],3.127e-04,***,Total-Lipids in Large HDL
HDL-CE,1.41 [1.26-1.57],6.815e-04,***,Cholesteryl Esters in HDL
XL-VLDL-C%,1.40 [1.26-1.56],1.706e-04,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
L-HDL-C,1.39 [1.25-1.55],7.505e-04,***,Cholesterol in Large HDL
L-HDL-PL,1.39 [1.24-1.54],7.472e-04,***,Phospholipids in Large HDL
L-HDL-CE,1.38 [1.24-1.54],0.001,**,Cholesteryl Esters in Large HDL
HDL-L,1.38 [1.23-1.54],0.005,**,Total-Lipids in HDL
HDL-FC,1.37 [1.23-1.53],0.002,**,Free Cholesterol in HDL
L-VLDL-C%,1.36 [1.22-1.53],0.025,*,Cholesterol to Total-Lipids in Large VLDL percentage
HDL-size,1.36 [1.22-1.52],0.007,**,Average Diameter for HDL Particles
L-HDL-FC,1.36 [1.22-1.51],0.002,**,Free Cholesterol in Large HDL
M-HDL-C,1.35 [1.21-1.51],0.018,*,Cholesterol in Medium HDL
HDL-PL,1.35 [1.21-1.51],0.020,*,Phospholipids in HDL
L-HDL-P,1.35 [1.22-1.50],0.004,**,Concentration of Large HDL Particles
M-HDL-CE,1.35 [1.21-1.51],0.021,*,Cholesteryl Esters in Medium HDL
M-HDL-FC,1.33 [1.20-1.48],0.033,*,Free Cholesterol in Medium HDL
XXL-VLDL-C%,1.32 [1.19-1.46],0.026,*,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XXL-VLDL-FC%,1.31 [1.18-1.45],0.030,*,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-VLDL-TG%,0.78 [0.72-0.86],0.031,*,Triglycerides to Total-Lipids in Very Large VLDL percentage
M-VLDL-TG%,0.71 [0.64-0.80],0.003,**,Triglycerides to Total-Lipids in Medium VLDL percentage
Val,0.71 [0.63-0.81],0.020,*,Valine
Total-BCAA,0.69 [0.61-0.78],0.002,**,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
XXL-VLDL-TG,0.69 [0.60-0.79],0.038,*,Triglycerides in Chylomicrons and Extremely Large VLDL
VLDL-size,0.67 [0.60-0.76],7.725e-06,***,Average Diameter for VLDL Particles
XL-HDL-FC%,0.67 [0.59-0.76],1.547e-04,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
Leu,0.66 [0.58-0.75],7.850e-05,***,Leucine
TG/PG,0.65 [0.57-0.74],1.075e-05,***,Triglycerides to Phosphoglycerides ratio
Creatinine,0.51 [0.44-0.58],1.045e-18,***,Creatinine
