Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-HDL-PL%,1.88 [1.71-2.07],1.067e-32,***,Phospholipids to Total-Lipids in Very Large HDL percentage
L-HDL-L,1.65 [1.54-1.76],5.909e-42,***,Total-Lipids in Large HDL
L-HDL-C,1.65 [1.54-1.76],1.993e-42,***,Cholesterol in Large HDL
L-HDL-CE,1.64 [1.54-1.76],1.749e-42,***,Cholesteryl Esters in Large HDL
HDL-size,1.64 [1.53-1.74],1.949e-45,***,Average Diameter for HDL Particles
L-HDL-PL,1.61 [1.51-1.72],1.844e-40,***,Phospholipids in Large HDL
L-HDL-C%,1.61 [1.46-1.77],5.936e-17,***,Cholesterol to Total-Lipids in Large HDL percentage
L-HDL-FC,1.58 [1.48-1.69],1.466e-38,***,Free Cholesterol in Large HDL
L-HDL-P,1.58 [1.48-1.68],4.981e-38,***,Concentration of Large HDL Particles
XL-HDL-PL,1.54 [1.44-1.64],6.560e-35,***,Phospholipids in Very Large HDL
XL-HDL-CE,1.53 [1.44-1.64],9.720e-32,***,Cholesteryl Esters in Very Large HDL
Gly,1.53 [1.44-1.62],6.674e-39,***,Glycine
XL-HDL-L,1.53 [1.43-1.63],6.217e-32,***,Total-Lipids in Very Large HDL
HDL-CE,1.52 [1.42-1.63],6.382e-26,***,Cholesteryl Esters in HDL
L-HDL-CE%,1.52 [1.38-1.67],4.870e-13,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
XL-HDL-C,1.52 [1.42-1.62],9.351e-30,***,Cholesterol in Very Large HDL
HDL-C,1.51 [1.41-1.63],2.317e-25,***,HDL Cholesterol
M-HDL-C%,1.51 [1.39-1.64],9.905e-18,***,Cholesterol to Total-Lipids in Medium HDL percentage
M-HDL-FC%,1.50 [1.39-1.63],1.576e-19,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
M-LDL-FC%,1.48 [1.36-1.60],3.764e-16,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-HDL-FC%,1.47 [1.35-1.60],2.564e-13,***,Free Cholesterol to Total-Lipids in Large HDL percentage
L-LDL-FC%,1.45 [1.33-1.58],2.795e-12,***,Free Cholesterol to Total-Lipids in Large LDL percentage
XL-HDL-P,1.45 [1.36-1.55],1.294e-23,***,Concentration of Very Large HDL Particles
HDL-FC,1.44 [1.35-1.54],1.274e-20,***,Free Cholesterol in HDL
HDL-L,1.43 [1.34-1.54],5.288e-19,***,Total-Lipids in HDL
PUFA/MUFA,1.43 [1.33-1.54],1.370e-15,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Omega-6%,1.42 [1.31-1.54],1.562e-12,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-CE%,1.42 [1.30-1.55],4.002e-10,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
XL-HDL-FC,1.41 [1.32-1.51],7.495e-19,***,Free Cholesterol in Very Large HDL
M-HDL-CE,1.41 [1.31-1.51],4.130e-17,***,Cholesteryl Esters in Medium HDL
HDL-PL,1.40 [1.31-1.50],2.197e-17,***,Phospholipids in HDL
M-HDL-C,1.40 [1.31-1.50],8.262e-17,***,Cholesterol in Medium HDL
M-HDL-CE%,1.40 [1.29-1.51],2.125e-11,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
S-LDL-PL%,1.39 [1.30-1.49],7.104e-17,***,Phospholipids to Total-Lipids in Small LDL percentage
S-HDL-PL%,1.39 [1.30-1.48],3.058e-18,***,Phospholipids to Total-Lipids in Small HDL percentage
M-HDL-FC,1.36 [1.28-1.46],2.681e-14,***,Free Cholesterol in Medium HDL
M-VLDL-CE%,1.36 [1.25-1.49],1.898e-06,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
XS-VLDL-C%,1.36 [1.25-1.48],2.172e-07,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
PUFA%,1.35 [1.25-1.46],1.328e-08,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
M-HDL-P,1.34 [1.26-1.44],1.047e-12,***,Concentration of Medium HDL Particles
ApoA1,1.34 [1.25-1.44],2.522e-11,***,Apolipoprotein A1
S-LDL-FC%,1.34 [1.23-1.45],9.155e-07,***,Free Cholesterol to Total-Lipids in Small LDL percentage
M-HDL-L,1.32 [1.24-1.42],9.430e-11,***,Total-Lipids in Medium HDL
XL-VLDL-CE%,1.32 [1.23-1.41],2.702e-10,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
M-VLDL-C%,1.31 [1.20-1.42],5.829e-05,***,Cholesterol to Total-Lipids in Medium VLDL percentage
XL-VLDL-C%,1.30 [1.22-1.40],1.953e-09,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
XXL-VLDL-FC%,1.30 [1.23-1.38],3.079e-12,***,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-HDL-PL,1.29 [1.20-1.38],2.409e-08,***,Phospholipids in Medium HDL
L-VLDL-CE%,1.25 [1.16-1.35],3.433e-04,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
LA%,1.25 [1.15-1.35],0.010,*,Linoleic Acid to Total-Fatty Acids percentage
LDL-size,1.23 [1.14-1.32],0.004,**,Average Diameter for LDL Particles
L-LDL-CE%,0.84 [0.78-0.89],0.019,*,Cholesteryl Esters to Total-Lipids in Large LDL percentage
His,0.84 [0.78-0.89],0.029,*,Histidine
Omega-6,0.83 [0.77-0.89],0.046,*,Omega-6 Fatty Acids
M-VLDL-TG%,0.81 [0.75-0.87],0.002,**,Triglycerides to Total-Lipids in Medium VLDL percentage
XS-VLDL-P,0.81 [0.74-0.87],0.026,*,Concentration of Very Small VLDL Particles
PUFA,0.81 [0.75-0.87],5.376e-04,***,Polyunsaturated Fatty Acids
Albumin,0.81 [0.76-0.86],1.241e-05,***,Albumin
LDL-FC,0.80 [0.75-0.87],0.003,**,Free Cholesterol in LDL
IDL-P,0.80 [0.74-0.87],0.013,*,Concentration of IDL Particles
M-VLDL-CE,0.80 [0.74-0.86],0.005,**,Cholesteryl Esters in Medium VLDL
S-LDL-TG%,0.80 [0.74-0.86],4.515e-04,***,Triglycerides to Total-Lipids in Small LDL percentage
Ala,0.80 [0.74-0.86],7.885e-05,***,Alanine
Total-L,0.79 [0.74-0.85],3.667e-05,***,Total-Lipids in Lipoprotein Particles
XL-VLDL-PL%,0.79 [0.75-0.84],2.638e-12,***,Phospholipids to Total-Lipids in Very Large VLDL percentage
L-LDL-C,0.79 [0.73-0.85],8.368e-05,***,Cholesterol in Large LDL
L-LDL-L,0.78 [0.72-0.84],3.456e-06,***,Total-Lipids in Large LDL
Omega-3,0.78 [0.72-0.84],1.501e-04,***,Omega-3 Fatty Acids
L-VLDL-FC%,0.77 [0.73-0.82],4.895e-11,***,Free Cholesterol to Total-Lipids in Large VLDL percentage
XS-VLDL-TG%,0.77 [0.72-0.83],1.244e-06,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
Sc-ala,0.77 [0.72-0.83],1.059e-07,***,Spectrometer-corrected alanine
L-LDL-CE,0.77 [0.72-0.83],1.438e-06,***,Cholesteryl Esters in Large LDL
SFA,0.77 [0.72-0.83],1.494e-07,***,Saturated Fatty Acids
L-LDL-PL,0.77 [0.71-0.83],3.137e-06,***,Phospholipids in Large LDL
IDL-TG,0.77 [0.71-0.83],7.960e-06,***,Triglycerides in IDL
Clinical LDL-C,0.77 [0.72-0.83],1.311e-07,***,Clinical LDL Cholesterol
S-LDL-FC,0.77 [0.71-0.82],3.364e-07,***,Free Cholesterol in Small LDL
Total-FA,0.75 [0.70-0.81],2.829e-10,***,Total-Fatty Acids
Remnant-C,0.75 [0.70-0.81],9.968e-09,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Non-HDL-C,0.75 [0.69-0.80],4.102e-10,***,Total-Cholesterol Minus HDL-C
LDL-C,0.75 [0.69-0.80],2.738e-10,***,LDL Cholesterol
L-VLDL-PL%,0.74 [0.71-0.78],2.068e-23,***,Phospholipids to Total-Lipids in Large VLDL percentage
M-LDL-FC,0.74 [0.69-0.80],9.348e-10,***,Free Cholesterol in Medium LDL
LDL-L,0.74 [0.69-0.79],5.378e-12,***,Total-Lipids in LDL
M-VLDL-C,0.73 [0.67-0.79],4.569e-10,***,Cholesterol in Medium VLDL
LDL-PL,0.73 [0.68-0.78],6.735e-12,***,Phospholipids in LDL
LDL-CE,0.73 [0.68-0.78],5.787e-13,***,Cholesteryl Esters in LDL
XS-VLDL-TG,0.72 [0.67-0.78],5.407e-10,***,Triglycerides in Very Small VLDL
M-LDL-CE%,0.72 [0.68-0.77],2.163e-17,***,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
L-LDL-P,0.72 [0.66-0.78],3.093e-11,***,Concentration of Large LDL Particles
M-HDL-PL%,0.71 [0.66-0.77],2.392e-11,***,Phospholipids to Total-Lipids in Medium HDL percentage
L-LDL-TG,0.71 [0.66-0.77],3.327e-11,***,Triglycerides in Large LDL
S-LDL-CE%,0.71 [0.67-0.76],1.281e-18,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
M-HDL-TG%,0.71 [0.66-0.76],1.024e-17,***,Triglycerides to Total-Lipids in Medium HDL percentage
MUFA,0.71 [0.66-0.76],3.475e-16,***,Monounsaturated Fatty Acids
XL-HDL-C%,0.70 [0.65-0.75],1.063e-17,***,Cholesterol to Total-Lipids in Very Large HDL percentage
S-LDL-PL,0.70 [0.65-0.75],3.055e-15,***,Phospholipids in Small LDL
ApoB,0.70 [0.65-0.75],1.121e-15,***,Apolipoprotein B
MUFA%,0.69 [0.64-0.74],6.835e-19,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
LDL-P,0.68 [0.63-0.74],3.703e-16,***,Concentration of LDL Particles
M-LDL-C,0.68 [0.63-0.73],1.717e-20,***,Cholesterol in Medium LDL
LDL-TG,0.68 [0.62-0.73],1.239e-15,***,Triglycerides in LDL
VLDL-CE,0.67 [0.62-0.73],1.371e-18,***,Cholesteryl Esters in VLDL
M-LDL-L,0.67 [0.63-0.72],6.345e-22,***,Total-Lipids in Medium LDL
S-VLDL-FC,0.67 [0.62-0.73],1.426e-17,***,Free Cholesterol in Small VLDL
M-LDL-PL,0.67 [0.62-0.72],1.035e-20,***,Phospholipids in Medium LDL
S-LDL-C,0.67 [0.62-0.72],1.942e-20,***,Cholesterol in Small LDL
Ile,0.66 [0.61-0.72],2.056e-18,***,Isoleucine
S-LDL-L,0.66 [0.61-0.71],1.856e-21,***,Total-Lipids in Small LDL
M-VLDL-FC,0.66 [0.61-0.72],3.176e-19,***,Free Cholesterol in Medium VLDL
S-HDL-TG%,0.66 [0.62-0.71],3.633e-24,***,Triglycerides to Total-Lipids in Small HDL percentage
L-HDL-TG%,0.66 [0.61-0.71],7.051e-26,***,Triglycerides to Total-Lipids in Large HDL percentage
