Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-FC%,1.46 [1.40-1.54],2.510e-48,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
HDL-L,1.45 [1.39-1.52],5.413e-59,***,Total-Lipids in HDL
HDL-PL,1.44 [1.38-1.50],1.165e-58,***,Phospholipids in HDL
HDL-C,1.44 [1.38-1.50],2.470e-56,***,HDL Cholesterol
L-HDL-L,1.43 [1.37-1.49],2.009e-56,***,Total-Lipids in Large HDL
HDL-CE,1.43 [1.37-1.49],5.939e-54,***,Cholesteryl Esters in HDL
L-HDL-PL,1.42 [1.37-1.48],2.543e-57,***,Phospholipids in Large HDL
HDL-FC,1.42 [1.36-1.48],4.391e-58,***,Free Cholesterol in HDL
XL-HDL-PL%,1.42 [1.34-1.50],8.922e-29,***,Phospholipids to Total-Lipids in Very Large HDL percentage
ApoA1,1.41 [1.35-1.47],4.714e-52,***,Apolipoprotein A1
M-HDL-FC,1.40 [1.35-1.46],3.490e-54,***,Free Cholesterol in Medium HDL
M-HDL-C,1.40 [1.34-1.46],3.333e-50,***,Cholesterol in Medium HDL
M-HDL-L,1.40 [1.34-1.46],1.678e-49,***,Total-Lipids in Medium HDL
L-HDL-C,1.40 [1.34-1.46],8.213e-50,***,Cholesterol in Large HDL
M-HDL-CE,1.39 [1.33-1.45],2.122e-48,***,Cholesteryl Esters in Medium HDL
L-HDL-CE,1.39 [1.33-1.45],6.280e-48,***,Cholesteryl Esters in Large HDL
HDL-size,1.39 [1.33-1.45],1.616e-46,***,Average Diameter for HDL Particles
L-HDL-FC,1.38 [1.33-1.44],5.237e-51,***,Free Cholesterol in Large HDL
M-HDL-P,1.38 [1.33-1.44],1.632e-50,***,Concentration of Medium HDL Particles
M-HDL-PL,1.38 [1.33-1.44],1.001e-47,***,Phospholipids in Medium HDL
L-HDL-P,1.38 [1.32-1.43],2.865e-50,***,Concentration of Large HDL Particles
PC,1.37 [1.31-1.43],8.090e-40,***,Phosphatidylcholines
