Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-HDL-PL%,1.57 [1.34-1.83],0.005,**,Phospholipids to Total-Lipids in Very Large HDL percentage
M-HDL-FC%,1.55 [1.37-1.75],1.472e-06,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
HDL-L,1.50 [1.34-1.67],1.133e-07,***,Total-Lipids in HDL
HDL-PL,1.49 [1.34-1.66],1.011e-07,***,Phospholipids in HDL
PC,1.49 [1.33-1.67],5.037e-07,***,Phosphatidylcholines
Cholines,1.49 [1.33-1.66],9.083e-07,***,Total-Cholines
L-HDL-L,1.47 [1.32-1.64],3.148e-07,***,Total-Lipids in Large HDL
Phosphoglyc,1.47 [1.31-1.64],3.165e-06,***,Phosphoglycerides
HDL-FC,1.46 [1.32-1.62],1.067e-07,***,Free Cholesterol in HDL
HDL-C,1.46 [1.31-1.63],2.086e-06,***,HDL Cholesterol
L-HDL-PL,1.46 [1.31-1.62],3.583e-07,***,Phospholipids in Large HDL
ApoA1,1.45 [1.30-1.62],2.835e-06,***,Apolipoprotein A1
Total-PL,1.44 [1.29-1.61],2.760e-05,***,Total-Phospholipids in Lipoprotein Particles
HDL-CE,1.44 [1.29-1.61],1.023e-05,***,Cholesteryl Esters in HDL
M-HDL-L,1.43 [1.28-1.60],1.939e-05,***,Total-Lipids in Medium HDL
HDL-size,1.43 [1.29-1.59],1.015e-05,***,Average Diameter for HDL Particles
M-HDL-FC,1.43 [1.29-1.58],2.942e-06,***,Free Cholesterol in Medium HDL
L-HDL-C,1.43 [1.29-1.59],6.156e-06,***,Cholesterol in Large HDL
L-HDL-FC,1.42 [1.28-1.57],1.368e-06,***,Free Cholesterol in Large HDL
SM,1.42 [1.27-1.58],3.852e-05,***,Sphingomyelins
L-HDL-CE,1.42 [1.27-1.57],1.633e-05,***,Cholesteryl Esters in Large HDL
M-HDL-PL,1.42 [1.27-1.57],2.875e-05,***,Phospholipids in Medium HDL
L-HDL-P,1.41 [1.28-1.56],1.988e-06,***,Concentration of Large HDL Particles
M-HDL-C,1.41 [1.26-1.57],1.180e-04,***,Cholesterol in Medium HDL
M-HDL-P,1.40 [1.27-1.56],2.074e-05,***,Concentration of Medium HDL Particles
XS-VLDL-CE,1.40 [1.27-1.55],1.779e-05,***,Cholesteryl Esters in Very Small VLDL
M-HDL-CE,1.39 [1.25-1.55],4.407e-04,***,Cholesteryl Esters in Medium HDL
XS-VLDL-C,1.38 [1.25-1.53],1.022e-04,***,Cholesterol in Very Small VLDL
Total-P,1.37 [1.24-1.53],5.127e-04,***,Total-Concentration of Lipoprotein Particles
S-HDL-PL%,1.37 [1.22-1.53],0.007,**,Phospholipids to Total-Lipids in Small HDL percentage
XL-HDL-L,1.36 [1.23-1.51],3.174e-04,***,Total-Lipids in Very Large HDL
XL-HDL-PL,1.36 [1.23-1.51],2.255e-04,***,Phospholipids in Very Large HDL
HDL-P,1.36 [1.23-1.51],0.001,**,Concentration of HDL Particles
IDL-L,1.36 [1.22-1.52],0.007,**,Total-Lipids in IDL
Omega-6,1.36 [1.22-1.51],0.010,*,Omega-6 Fatty Acids
Total-CE,1.36 [1.21-1.52],0.021,*,Total-Esterified Cholesterol
IDL-PL,1.36 [1.22-1.50],0.002,**,Phospholipids in IDL
PUFA,1.35 [1.21-1.51],0.017,*,Polyunsaturated Fatty Acids
Total-C,1.35 [1.21-1.51],0.029,*,Total-Cholesterol
IDL-C,1.35 [1.21-1.51],0.013,*,Cholesterol in IDL
XL-HDL-CE,1.35 [1.22-1.49],8.118e-04,***,Cholesteryl Esters in Very Large HDL
IDL-CE,1.35 [1.21-1.50],0.014,*,Cholesteryl Esters in IDL
XL-HDL-P,1.34 [1.22-1.48],5.031e-04,***,Concentration of Very Large HDL Particles
XL-HDL-C,1.34 [1.21-1.48],0.002,**,Cholesterol in Very Large HDL
XS-VLDL-L,1.33 [1.20-1.47],0.018,*,Total-Lipids in Very Small VLDL
IDL-FC,1.33 [1.19-1.47],0.034,*,Free Cholesterol in IDL
XS-VLDL-FC,1.32 [1.19-1.46],0.023,*,Free Cholesterol in Very Small VLDL
L-HDL-TG,1.31 [1.19-1.45],0.022,*,Triglycerides in Large HDL
His,0.92 [0.82-1.03],1.000,,Histidine
Phe,0.91 [0.81-1.02],1.000,,Phenylalanine
XL-HDL-C%,0.70 [0.61-0.79],0.007,**,Cholesterol to Total-Lipids in Very Large HDL percentage
XL-HDL-FC%,0.64 [0.56-0.72],1.203e-06,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
Creatinine,0.55 [0.48-0.62],3.114e-15,***,Creatinine
