Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-HDL-PL%,2.00 [1.81-2.21],4.919e-37,***,Phospholipids to Total-Lipids in Very Large HDL percentage
L-HDL-L,1.74 [1.62-1.86],5.746e-53,***,Total-Lipids in Large HDL
L-HDL-C,1.73 [1.62-1.85],8.861e-54,***,Cholesterol in Large HDL
L-HDL-CE,1.73 [1.62-1.85],7.050e-54,***,Cholesteryl Esters in Large HDL
L-HDL-C%,1.71 [1.54-1.89],6.296e-20,***,Cholesterol to Total-Lipids in Large HDL percentage
L-HDL-PL,1.69 [1.59-1.81],5.639e-51,***,Phospholipids in Large HDL
HDL-size,1.69 [1.58-1.80],1.131e-52,***,Average Diameter for HDL Particles
M-HDL-FC%,1.68 [1.55-1.82],1.231e-32,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
L-HDL-FC,1.65 [1.55-1.76],3.903e-49,***,Free Cholesterol in Large HDL
L-HDL-P,1.65 [1.55-1.76],4.217e-49,***,Concentration of Large HDL Particles
HDL-CE,1.65 [1.54-1.77],9.096e-39,***,Cholesteryl Esters in HDL
HDL-C,1.64 [1.53-1.76],3.752e-38,***,HDL Cholesterol
M-HDL-C%,1.62 [1.49-1.77],7.478e-24,***,Cholesterol to Total-Lipids in Medium HDL percentage
XL-HDL-CE,1.60 [1.50-1.70],3.660e-41,***,Cholesteryl Esters in Very Large HDL
L-HDL-CE%,1.59 [1.44-1.75],9.209e-15,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
L-HDL-FC%,1.58 [1.45-1.73],8.776e-19,***,Free Cholesterol to Total-Lipids in Large HDL percentage
XL-HDL-PL,1.58 [1.48-1.68],1.042e-41,***,Phospholipids in Very Large HDL
XL-HDL-L,1.58 [1.48-1.68],1.352e-39,***,Total-Lipids in Very Large HDL
XL-HDL-C,1.58 [1.48-1.68],2.861e-38,***,Cholesterol in Very Large HDL
L-LDL-FC%,1.57 [1.43-1.71],1.166e-17,***,Free Cholesterol to Total-Lipids in Large LDL percentage
XS-VLDL-CE%,1.56 [1.42-1.70],9.285e-17,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
HDL-L,1.55 [1.44-1.66],6.447e-30,***,Total-Lipids in HDL
HDL-FC,1.55 [1.45-1.65],3.616e-32,***,Free Cholesterol in HDL
M-LDL-FC%,1.54 [1.42-1.67],2.531e-19,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
PUFA/MUFA,1.51 [1.40-1.63],3.943e-21,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
M-HDL-CE,1.51 [1.41-1.62],5.361e-27,***,Cholesteryl Esters in Medium HDL
M-HDL-C,1.51 [1.41-1.61],8.284e-27,***,Cholesterol in Medium HDL
XL-HDL-P,1.50 [1.41-1.60],2.187e-31,***,Concentration of Very Large HDL Particles
HDL-PL,1.50 [1.40-1.61],3.787e-27,***,Phospholipids in HDL
M-VLDL-CE%,1.49 [1.36-1.64],8.514e-12,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
XS-VLDL-C%,1.48 [1.36-1.62],1.600e-13,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
Gly,1.48 [1.39-1.57],4.369e-31,***,Glycine
M-HDL-CE%,1.46 [1.35-1.59],1.941e-14,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
M-HDL-FC,1.46 [1.37-1.56],4.626e-24,***,Free Cholesterol in Medium HDL
ApoA1,1.45 [1.35-1.55],5.957e-21,***,Apolipoprotein A1
XL-HDL-FC,1.45 [1.36-1.55],1.602e-23,***,Free Cholesterol in Very Large HDL
Omega-6%,1.45 [1.33-1.57],2.345e-13,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
M-HDL-P,1.44 [1.34-1.53],9.932e-22,***,Concentration of Medium HDL Particles
M-HDL-L,1.42 [1.32-1.52],9.584e-19,***,Total-Lipids in Medium HDL
PUFA%,1.41 [1.30-1.53],1.961e-11,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
M-VLDL-C%,1.41 [1.30-1.54],8.695e-10,***,Cholesterol to Total-Lipids in Medium VLDL percentage
S-LDL-FC%,1.38 [1.27-1.50],2.391e-08,***,Free Cholesterol to Total-Lipids in Small LDL percentage
S-HDL-PL%,1.38 [1.29-1.47],1.845e-17,***,Phospholipids to Total-Lipids in Small HDL percentage
M-HDL-PL,1.37 [1.28-1.46],4.304e-15,***,Phospholipids in Medium HDL
XL-VLDL-CE%,1.34 [1.25-1.43],7.762e-12,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
S-LDL-PL%,1.33 [1.24-1.42],1.741e-11,***,Phospholipids to Total-Lipids in Small LDL percentage
XL-VLDL-C%,1.32 [1.23-1.41],1.206e-10,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
IDL-CE%,1.31 [1.21-1.42],8.242e-06,***,Cholesteryl Esters to Total-Lipids in IDL percentage
HDL-P,1.30 [1.21-1.39],2.163e-08,***,Concentration of HDL Particles
IDL-C%,1.29 [1.19-1.40],3.976e-04,***,Cholesterol to Total-Lipids in IDL percentage
L-VLDL-CE%,1.29 [1.20-1.39],3.219e-06,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
LA%,1.28 [1.18-1.39],2.512e-04,***,Linoleic Acid to Total-Fatty Acids percentage
S-VLDL-FC%,1.28 [1.19-1.39],6.579e-05,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
LDL-size,1.26 [1.17-1.36],7.074e-05,***,Average Diameter for LDL Particles
Unsaturation,1.26 [1.17-1.36],4.892e-04,***,Degree of Unsaturation
S-VLDL-PL%,1.25 [1.16-1.35],5.258e-04,***,Phospholipids to Total-Lipids in Small VLDL percentage
M-VLDL-FC%,1.25 [1.15-1.35],0.009,**,Free Cholesterol to Total-Lipids in Medium VLDL percentage
DHA%,1.25 [1.16-1.34],5.623e-04,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
Total-P,1.24 [1.16-1.33],4.088e-04,***,Total-Concentration of Lipoprotein Particles
XXL-VLDL-FC%,1.24 [1.16-1.32],1.995e-06,***,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Pyruvate,1.19 [1.12-1.26],0.004,**,Pyruvate
XL-VLDL-TG%,0.84 [0.79-0.90],0.007,**,Triglycerides to Total-Lipids in Very Large VLDL percentage
SFA,0.82 [0.76-0.88],0.010,*,Saturated Fatty Acids
Non-HDL-C,0.82 [0.76-0.88],0.009,**,Total-Cholesterol Minus HDL-C
XL-VLDL-PL%,0.81 [0.77-0.86],5.031e-09,***,Phospholipids to Total-Lipids in Very Large VLDL percentage
LDL-C,0.81 [0.76-0.87],0.003,**,LDL Cholesterol
L-HDL-PL%,0.81 [0.75-0.88],0.018,*,Phospholipids to Total-Lipids in Large HDL percentage
M-LDL-FC,0.81 [0.75-0.87],0.004,**,Free Cholesterol in Medium LDL
Total-FA,0.80 [0.75-0.86],9.233e-05,***,Total-Fatty Acids
LDL-L,0.80 [0.74-0.86],1.388e-04,***,Total-Lipids in LDL
M-VLDL-C,0.80 [0.74-0.86],0.002,**,Cholesterol in Medium VLDL
Gln,0.79 [0.74-0.85],3.789e-07,***,Glutamine
LDL-PL,0.79 [0.74-0.85],1.590e-04,***,Phospholipids in LDL
LDL-CE,0.79 [0.73-0.85],2.006e-05,***,Cholesteryl Esters in LDL
L-VLDL-FC%,0.78 [0.74-0.83],1.672e-10,***,Free Cholesterol to Total-Lipids in Large VLDL percentage
L-LDL-P,0.77 [0.71-0.84],2.413e-05,***,Concentration of Large LDL Particles
S-LDL-TG%,0.77 [0.72-0.83],1.673e-06,***,Triglycerides to Total-Lipids in Small LDL percentage
IDL-TG,0.77 [0.71-0.83],2.147e-05,***,Triglycerides in IDL
M-VLDL-TG%,0.77 [0.71-0.82],1.792e-07,***,Triglycerides to Total-Lipids in Medium VLDL percentage
Ala,0.76 [0.71-0.82],2.962e-08,***,Alanine
ApoB,0.75 [0.70-0.81],4.672e-08,***,Apolipoprotein B
IDL-TG%,0.75 [0.70-0.82],2.472e-07,***,Triglycerides to Total-Lipids in IDL percentage
S-LDL-CE%,0.75 [0.71-0.80],2.958e-12,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
M-LDL-CE%,0.74 [0.70-0.79],7.971e-14,***,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
S-LDL-PL,0.74 [0.69-0.80],4.487e-09,***,Phospholipids in Small LDL
L-VLDL-PL%,0.74 [0.70-0.78],6.246e-26,***,Phospholipids to Total-Lipids in Large VLDL percentage
LDL-P,0.73 [0.68-0.79],2.783e-09,***,Concentration of LDL Particles
Sc-ala,0.73 [0.68-0.78],1.527e-13,***,Spectrometer-corrected alanine
M-LDL-C,0.73 [0.68-0.78],1.999e-12,***,Cholesterol in Medium LDL
XS-VLDL-TG%,0.72 [0.67-0.78],1.026e-12,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
VLDL-CE,0.72 [0.67-0.78],1.277e-11,***,Cholesteryl Esters in VLDL
M-LDL-L,0.72 [0.67-0.77],9.313e-14,***,Total-Lipids in Medium LDL
S-VLDL-FC,0.72 [0.67-0.78],6.259e-11,***,Free Cholesterol in Small VLDL
S-LDL-C,0.72 [0.67-0.78],1.963e-12,***,Cholesterol in Small LDL
M-LDL-PL,0.72 [0.67-0.78],6.213e-13,***,Phospholipids in Medium LDL
MUFA,0.72 [0.67-0.77],3.314e-14,***,Monounsaturated Fatty Acids
XS-VLDL-TG,0.72 [0.66-0.78],2.152e-10,***,Triglycerides in Very Small VLDL
L-LDL-TG,0.72 [0.66-0.78],1.503e-10,***,Triglycerides in Large LDL
S-LDL-L,0.71 [0.66-0.77],9.698e-14,***,Total-Lipids in Small LDL
M-VLDL-FC,0.71 [0.66-0.77],3.072e-12,***,Free Cholesterol in Medium VLDL
M-LDL-CE,0.70 [0.65-0.76],8.043e-16,***,Cholesteryl Esters in Medium LDL
M-LDL-P,0.70 [0.65-0.76],8.930e-14,***,Concentration of Medium LDL Particles
S-LDL-CE,0.69 [0.64-0.75],3.173e-16,***,Cholesteryl Esters in Small LDL
S-LDL-P,0.69 [0.64-0.75],4.428e-15,***,Concentration of Small LDL Particles
VLDL-C,0.69 [0.64-0.74],3.527e-17,***,VLDL Cholesterol
S-VLDL-C,0.69 [0.63-0.74],8.878e-16,***,Cholesterol in Small VLDL
M-HDL-TG%,0.69 [0.64-0.73],6.911e-22,***,Triglycerides to Total-Lipids in Medium HDL percentage
M-VLDL-PL,0.68 [0.63-0.74],1.774e-16,***,Phospholipids in Medium VLDL
XL-HDL-C%,0.68 [0.63-0.73],8.419e-21,***,Cholesterol to Total-Lipids in Very Large HDL percentage
LDL-TG,0.68 [0.62-0.74],6.302e-15,***,Triglycerides in LDL
S-VLDL-PL,0.68 [0.63-0.73],2.582e-17,***,Phospholipids in Small VLDL
Ile,0.67 [0.62-0.73],2.598e-17,***,Isoleucine
S-VLDL-CE,0.67 [0.61-0.72],2.159e-18,***,Cholesteryl Esters in Small VLDL
M-VLDL-L,0.67 [0.62-0.72],1.483e-21,***,Total-Lipids in Medium VLDL
Val,0.66 [0.61-0.71],1.279e-21,***,Valine
M-VLDL-P,0.66 [0.61-0.72],5.616e-19,***,Concentration of Medium VLDL Particles
VLDL-P,0.66 [0.61-0.71],1.288e-18,***,Concentration of VLDL Particles
Leu,0.65 [0.61-0.71],3.733e-22,***,Leucine
M-HDL-PL%,0.65 [0.60-0.71],4.445e-19,***,Phospholipids to Total-Lipids in Medium HDL percentage
Total-BCAA,0.65 [0.60-0.70],2.421e-23,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
S-VLDL-L,0.65 [0.60-0.70],1.405e-23,***,Total-Lipids in Small VLDL
MUFA%,0.64 [0.59-0.69],8.651e-27,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
VLDL-FC,0.64 [0.59-0.69],4.095e-24,***,Free Cholesterol in VLDL
L-HDL-TG%,0.64 [0.59-0.69],3.263e-29,***,Triglycerides to Total-Lipids in Large HDL percentage
VLDL-L,0.63 [0.59-0.68],6.224e-29,***,Total-Lipids in VLDL
ApoB/ApoA1,0.63 [0.59-0.68],2.113e-28,***,Apolipoprotein B to Apolipoprotein A1 ratio
VLDL-PL,0.63 [0.58-0.68],2.972e-26,***,Phospholipids in VLDL
M-LDL-TG,0.63 [0.58-0.69],7.966e-20,***,Triglycerides in Medium LDL
S-VLDL-TG,0.63 [0.58-0.68],4.605e-24,***,Triglycerides in Small VLDL
S-HDL-TG%,0.63 [0.58-0.67],2.441e-31,***,Triglycerides to Total-Lipids in Small HDL percentage
Total-TG,0.62 [0.58-0.67],4.407e-27,***,Total-Triglycerides
S-VLDL-P,0.62 [0.57-0.67],1.298e-24,***,Concentration of Small VLDL Particles
