Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,1.74 [1.60-1.89],1.332e-33,***,Creatinine
XL-HDL-FC%,1.72 [1.56-1.89],5.529e-23,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
M-VLDL-TG%,1.48 [1.33-1.64],4.167e-08,***,Triglycerides to Total-Lipids in Medium VLDL percentage
TG/PG,1.41 [1.27-1.56],4.195e-06,***,Triglycerides to Phosphoglycerides ratio
XL-VLDL-TG%,1.40 [1.24-1.59],0.021,*,Triglycerides to Total-Lipids in Very Large VLDL percentage
VLDL-size,1.40 [1.26-1.55],6.375e-05,***,Average Diameter for VLDL Particles
XS-VLDL-TG%,1.38 [1.25-1.53],4.266e-05,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
XL-HDL-C%,1.38 [1.26-1.52],5.257e-07,***,Cholesterol to Total-Lipids in Very Large HDL percentage
S-VLDL-TG%,1.35 [1.21-1.50],0.007,**,Triglycerides to Total-Lipids in Small VLDL percentage
M-HDL-PL%,1.34 [1.22-1.48],7.697e-04,***,Phospholipids to Total-Lipids in Medium HDL percentage
L-HDL-C%,0.78 [0.72-0.85],0.007,**,Cholesterol to Total-Lipids in Large HDL percentage
S-VLDL-C%,0.77 [0.70-0.85],0.010,**,Cholesterol to Total-Lipids in Small VLDL percentage
ApoB,0.77 [0.69-0.85],0.044,*,Apolipoprotein B
LDL-PL,0.76 [0.69-0.84],0.020,*,Phospholipids in LDL
DHA%,0.76 [0.69-0.84],0.036,*,Docosahexaenoic Acid to Total-Fatty Acids percentage
LDL-CE,0.76 [0.69-0.84],0.008,**,Cholesteryl Esters in LDL
S-HDL-L,0.76 [0.69-0.84],0.017,*,Total-Lipids in Small HDL
Omega-3%,0.76 [0.68-0.84],0.028,*,Omega-3 Fatty Acids to Total-Fatty Acids percentage
S-HDL-PL%,0.76 [0.68-0.84],0.019,*,Phospholipids to Total-Lipids in Small HDL percentage
LDL-L,0.76 [0.69-0.83],0.004,**,Total-Lipids in LDL
L-LDL-P,0.76 [0.68-0.84],0.040,*,Concentration of Large LDL Particles
LDL-size,0.76 [0.69-0.83],0.002,**,Average Diameter for LDL Particles
M-VLDL-CE%,0.76 [0.70-0.82],1.601e-07,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
LDL-C,0.75 [0.68-0.83],0.002,**,LDL Cholesterol
Clinical LDL-C,0.75 [0.68-0.82],4.396e-04,***,Clinical LDL Cholesterol
XL-HDL-PL%,0.74 [0.69-0.80],1.544e-08,***,Phospholipids to Total-Lipids in Very Large HDL percentage
M-VLDL-C,0.74 [0.67-0.82],0.004,**,Cholesterol in Medium VLDL
S-VLDL-FC%,0.74 [0.68-0.82],1.054e-04,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
L-VLDL-C%,0.74 [0.67-0.82],0.001,**,Cholesterol to Total-Lipids in Large VLDL percentage
Total-FA,0.74 [0.67-0.82],8.737e-04,***,Total-Fatty Acids
S-VLDL-PL%,0.74 [0.67-0.82],3.116e-04,***,Phospholipids to Total-Lipids in Small VLDL percentage
XS-VLDL-C%,0.74 [0.67-0.81],6.392e-06,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
XL-VLDL-CE%,0.74 [0.66-0.82],0.003,**,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
Non-HDL-C,0.73 [0.67-0.81],4.597e-05,***,Total-Cholesterol Minus HDL-C
LDL-FC,0.73 [0.66-0.81],2.026e-04,***,Free Cholesterol in LDL
