Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-HDL-FC%,1.18 [1.14-1.22],1.445e-15,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
TG/PG,1.17 [1.13-1.21],5.085e-14,***,Triglycerides to Phosphoglycerides ratio
MUFA%,1.17 [1.13-1.21],6.927e-12,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Creatinine,1.17 [1.13-1.21],9.078e-15,***,Creatinine
VLDL-size,1.16 [1.12-1.20],2.254e-11,***,Average Diameter for VLDL Particles
XL-HDL-TG%,1.16 [1.12-1.20],7.647e-11,***,Triglycerides to Total-Lipids in Very Large HDL percentage
M-VLDL-TG%,1.15 [1.11-1.19],1.023e-09,***,Triglycerides to Total-Lipids in Medium VLDL percentage
M-HDL-PL%,1.15 [1.11-1.19],3.020e-09,***,Phospholipids to Total-Lipids in Medium HDL percentage
XS-VLDL-TG%,1.15 [1.11-1.19],3.887e-09,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-HDL-TG%,1.14 [1.10-1.18],3.931e-07,***,Triglycerides to Total-Lipids in Small HDL percentage
L-HDL-PL%,1.13 [1.09-1.17],7.109e-07,***,Phospholipids to Total-Lipids in Large HDL percentage
L-HDL-TG%,1.13 [1.09-1.17],9.549e-07,***,Triglycerides to Total-Lipids in Large HDL percentage
XL-VLDL-TG,1.13 [1.09-1.17],2.120e-07,***,Triglycerides in Very Large VLDL
XL-VLDL-TG%,1.13 [1.09-1.17],1.402e-04,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
L-VLDL-TG,1.12 [1.09-1.16],1.417e-06,***,Triglycerides in Large VLDL
XL-VLDL-L,1.12 [1.09-1.16],4.692e-06,***,Total-Lipids in Very Large VLDL
IDL-TG%,1.12 [1.08-1.16],1.096e-05,***,Triglycerides to Total-Lipids in IDL percentage
VLDL-TG,1.12 [1.08-1.16],1.241e-05,***,Triglycerides in VLDL
L-VLDL-PL,1.12 [1.08-1.16],8.495e-06,***,Phospholipids in Large VLDL
XL-VLDL-P,1.12 [1.08-1.16],5.447e-06,***,Concentration of Very Large VLDL Particles
L-VLDL-L,1.12 [1.08-1.16],1.925e-05,***,Total-Lipids in Large VLDL
L-VLDL-P,1.12 [1.08-1.15],2.981e-05,***,Concentration of Large VLDL Particles
S-VLDL-TG%,1.12 [1.08-1.16],2.523e-04,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-HDL-TG%,1.11 [1.08-1.16],5.237e-04,***,Triglycerides to Total-Lipids in Medium HDL percentage
L-VLDL-FC,1.11 [1.08-1.15],7.804e-05,***,Free Cholesterol in Large VLDL
XL-VLDL-PL,1.11 [1.08-1.15],8.896e-05,***,Phospholipids in Very Large VLDL
XXL-VLDL-L,1.11 [1.07-1.15],2.468e-04,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-TG,1.11 [1.07-1.15],1.597e-04,***,Triglycerides in Chylomicrons and Extremely Large VLDL
XS-VLDL-PL%,1.11 [1.07-1.15],7.596e-04,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-VLDL-TG,1.11 [1.07-1.15],3.827e-04,***,Triglycerides in Medium VLDL
Total-TG,1.11 [1.07-1.15],7.951e-04,***,Total-Triglycerides
S-HDL-TG,1.11 [1.07-1.15],9.533e-04,***,Triglycerides in Small HDL
XXL-VLDL-P,1.11 [1.07-1.14],4.527e-04,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
S-VLDL-TG,1.11 [1.07-1.14],0.001,**,Triglycerides in Small VLDL
XXL-VLDL-PL,1.11 [1.07-1.14],7.139e-04,***,Phospholipids in Chylomicrons and Extremely Large VLDL
XL-VLDL-FC,1.11 [1.07-1.14],0.001,**,Free Cholesterol in Very Large VLDL
XXL-VLDL-CE,1.10 [1.07-1.14],0.003,**,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
XL-HDL-C%,1.10 [1.07-1.14],0.002,**,Cholesterol to Total-Lipids in Very Large HDL percentage
XXL-VLDL-C,1.10 [1.07-1.14],0.004,**,Cholesterol in Chylomicrons and Extremely Large VLDL
Leu,1.10 [1.07-1.14],0.003,**,Leucine
GlycA,1.10 [1.06-1.14],0.035,*,Glycoprotein Acetyls
S-LDL-TG%,1.10 [1.06-1.14],0.020,*,Triglycerides to Total-Lipids in Small LDL percentage
XXL-VLDL-FC,1.10 [1.06-1.14],0.011,*,Free Cholesterol in Chylomicrons and Extremely Large VLDL
XL-VLDL-C,1.10 [1.06-1.13],0.033,*,Cholesterol in Very Large VLDL
L-VLDL-C,1.09 [1.06-1.13],0.043,*,Cholesterol in Large VLDL
IDL-CE,0.91 [0.88-0.94],0.037,*,Cholesteryl Esters in IDL
Cholines,0.91 [0.88-0.94],0.022,*,Total-Cholines
DHA%,0.91 [0.88-0.94],0.048,*,Docosahexaenoic Acid to Total-Fatty Acids percentage
PC,0.91 [0.88-0.94],0.016,*,Phosphatidylcholines
IDL-C,0.91 [0.88-0.94],0.013,*,Cholesterol in IDL
XS-VLDL-CE,0.91 [0.88-0.94],0.016,*,Cholesteryl Esters in Very Small VLDL
M-HDL-CE%,0.91 [0.88-0.94],0.007,**,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
S-HDL-FC%,0.91 [0.88-0.94],0.026,*,Free Cholesterol to Total-Lipids in Small HDL percentage
IDL-FC%,0.91 [0.88-0.94],0.003,**,Free Cholesterol to Total-Lipids in IDL percentage
IDL-C%,0.91 [0.88-0.94],0.001,**,Cholesterol to Total-Lipids in IDL percentage
Total-P,0.91 [0.88-0.94],0.008,**,Total-Concentration of Lipoprotein Particles
SM,0.91 [0.87-0.94],0.004,**,Sphingomyelins
Omega-6%,0.91 [0.87-0.94],0.003,**,Omega-6 Fatty Acids to Total-Fatty Acids percentage
M-HDL-PL,0.90 [0.87-0.94],0.003,**,Phospholipids in Medium HDL
IDL-FC,0.90 [0.87-0.94],0.002,**,Free Cholesterol in IDL
S-VLDL-C%,0.90 [0.87-0.93],6.103e-04,***,Cholesterol to Total-Lipids in Small VLDL percentage
HDL-P,0.90 [0.87-0.94],0.002,**,Concentration of HDL Particles
LA%,0.90 [0.87-0.93],0.002,**,Linoleic Acid to Total-Fatty Acids percentage
L-HDL-FC%,0.89 [0.87-0.92],1.652e-06,***,Free Cholesterol to Total-Lipids in Large HDL percentage
L-VLDL-C%,0.89 [0.86-0.93],7.295e-05,***,Cholesterol to Total-Lipids in Large VLDL percentage
M-HDL-L,0.89 [0.86-0.93],5.968e-05,***,Total-Lipids in Medium HDL
M-VLDL-PL%,0.89 [0.86-0.92],5.763e-06,***,Phospholipids to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,0.89 [0.86-0.92],3.863e-06,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
S-VLDL-PL%,0.89 [0.86-0.92],1.139e-05,***,Phospholipids to Total-Lipids in Small VLDL percentage
S-VLDL-FC%,0.89 [0.86-0.92],3.844e-06,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
XXL-VLDL-FC%,0.89 [0.86-0.92],1.580e-04,***,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
PUFA%,0.89 [0.86-0.92],2.123e-06,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
L-HDL-CE%,0.89 [0.86-0.92],8.287e-08,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
M-VLDL-CE%,0.89 [0.86-0.91],1.356e-08,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
XL-VLDL-CE%,0.88 [0.85-0.92],5.148e-06,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
M-HDL-C%,0.88 [0.85-0.92],5.650e-07,***,Cholesterol to Total-Lipids in Medium HDL percentage
Citrate,0.88 [0.85-0.92],2.570e-06,***,Citrate
M-HDL-P,0.88 [0.85-0.91],1.539e-06,***,Concentration of Medium HDL Particles
M-VLDL-FC%,0.88 [0.85-0.91],3.782e-08,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
XL-VLDL-C%,0.88 [0.85-0.91],6.848e-07,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
M-VLDL-C%,0.88 [0.85-0.91],2.732e-09,***,Cholesterol to Total-Lipids in Medium VLDL percentage
ApoA1,0.88 [0.85-0.91],1.335e-07,***,Apolipoprotein A1
Unsaturation,0.88 [0.85-0.91],8.759e-08,***,Degree of Unsaturation
M-HDL-CE,0.88 [0.85-0.91],1.280e-07,***,Cholesteryl Esters in Medium HDL
L-HDL-C%,0.88 [0.85-0.91],8.076e-10,***,Cholesterol to Total-Lipids in Large HDL percentage
XL-HDL-PL%,0.88 [0.85-0.90],2.145e-11,***,Phospholipids to Total-Lipids in Very Large HDL percentage
M-HDL-C,0.88 [0.85-0.91],7.226e-08,***,Cholesterol in Medium HDL
XL-VLDL-FC%,0.88 [0.84-0.91],1.960e-07,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
L-LDL-FC%,0.87 [0.85-0.90],1.056e-09,***,Free Cholesterol to Total-Lipids in Large LDL percentage
M-HDL-FC,0.87 [0.84-0.91],5.208e-08,***,Free Cholesterol in Medium HDL
L-VLDL-CE%,0.87 [0.84-0.90],7.856e-09,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
XS-VLDL-C%,0.87 [0.84-0.90],2.666e-10,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
HDL-PL,0.87 [0.84-0.90],7.218e-09,***,Phospholipids in HDL
XS-VLDL-CE%,0.87 [0.84-0.90],3.208e-11,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
PUFA/MUFA,0.86 [0.83-0.90],2.878e-10,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
HDL-L,0.86 [0.83-0.89],7.921e-11,***,Total-Lipids in HDL
M-HDL-FC%,0.86 [0.83-0.89],6.925e-13,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
HDL-FC,0.85 [0.82-0.88],1.793e-13,***,Free Cholesterol in HDL
HDL-CE,0.84 [0.81-0.88],3.030e-14,***,Cholesteryl Esters in HDL
HDL-C,0.84 [0.81-0.88],1.971e-14,***,HDL Cholesterol
XL-HDL-FC,0.84 [0.81-0.88],4.963e-13,***,Free Cholesterol in Very Large HDL
L-HDL-PL,0.82 [0.79-0.85],2.941e-18,***,Phospholipids in Large HDL
XL-HDL-P,0.82 [0.79-0.86],3.871e-16,***,Concentration of Very Large HDL Particles
XL-HDL-L,0.82 [0.79-0.85],8.264e-18,***,Total-Lipids in Very Large HDL
HDL-size,0.82 [0.79-0.85],4.593e-19,***,Average Diameter for HDL Particles
