Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-FC%,1.54 [1.39-1.70],5.954e-12,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
XL-HDL-PL%,1.53 [1.36-1.72],5.296e-07,***,Phospholipids to Total-Lipids in Very Large HDL percentage
L-HDL-FC%,1.52 [1.35-1.70],1.540e-07,***,Free Cholesterol to Total-Lipids in Large HDL percentage
L-HDL-L,1.49 [1.37-1.63],1.619e-14,***,Total-Lipids in Large HDL
L-HDL-PL,1.48 [1.36-1.61],2.104e-14,***,Phospholipids in Large HDL
HDL-FC,1.48 [1.36-1.60],1.412e-14,***,Free Cholesterol in HDL
HDL-L,1.47 [1.35-1.61],2.030e-12,***,Total-Lipids in HDL
L-HDL-FC,1.46 [1.35-1.58],1.065e-14,***,Free Cholesterol in Large HDL
L-HDL-C,1.46 [1.34-1.59],4.682e-13,***,Cholesterol in Large HDL
HDL-size,1.46 [1.34-1.59],8.404e-13,***,Average Diameter for HDL Particles
HDL-PL,1.46 [1.34-1.59],3.208e-12,***,Phospholipids in HDL
HDL-C,1.45 [1.33-1.59],2.004e-11,***,HDL Cholesterol
L-HDL-CE,1.45 [1.33-1.57],2.859e-12,***,Cholesteryl Esters in Large HDL
L-HDL-P,1.44 [1.33-1.57],8.299e-14,***,Concentration of Large HDL Particles
PC,1.44 [1.32-1.58],2.974e-10,***,Phosphatidylcholines
HDL-CE,1.43 [1.31-1.56],3.261e-10,***,Cholesteryl Esters in HDL
Cholines,1.43 [1.31-1.57],1.492e-09,***,Total-Cholines
XL-HDL-L,1.42 [1.31-1.54],1.018e-11,***,Total-Lipids in Very Large HDL
M-HDL-FC,1.42 [1.30-1.54],6.246e-11,***,Free Cholesterol in Medium HDL
Phosphoglyc,1.42 [1.29-1.55],6.393e-09,***,Phosphoglycerides
ApoA1,1.41 [1.30-1.54],1.099e-09,***,Apolipoprotein A1
SM,1.41 [1.29-1.54],2.976e-09,***,Sphingomyelins
XL-HDL-PL,1.41 [1.30-1.53],1.010e-11,***,Phospholipids in Very Large HDL
XL-HDL-CE,1.40 [1.29-1.52],6.078e-11,***,Cholesteryl Esters in Very Large HDL
XL-HDL-P,1.40 [1.29-1.51],2.894e-11,***,Concentration of Very Large HDL Particles
XL-HDL-C,1.40 [1.29-1.51],2.862e-10,***,Cholesterol in Very Large HDL
Total-PL,1.39 [1.27-1.52],1.763e-07,***,Total-Phospholipids in Lipoprotein Particles
M-HDL-L,1.39 [1.27-1.51],2.589e-08,***,Total-Lipids in Medium HDL
M-HDL-P,1.38 [1.27-1.50],6.690e-09,***,Concentration of Medium HDL Particles
M-HDL-C,1.38 [1.26-1.50],9.112e-08,***,Cholesterol in Medium HDL
M-HDL-PL,1.38 [1.26-1.50],2.894e-08,***,Phospholipids in Medium HDL
Gly,1.37 [1.26-1.48],2.390e-09,***,Glycine
M-HDL-CE,1.36 [1.25-1.48],6.480e-07,***,Cholesteryl Esters in Medium HDL
XS-VLDL-CE,1.36 [1.25-1.48],4.276e-07,***,Cholesteryl Esters in Very Small VLDL
XS-VLDL-C,1.34 [1.23-1.46],2.779e-06,***,Cholesterol in Very Small VLDL
Total-P,1.33 [1.23-1.45],6.153e-06,***,Total-Concentration of Lipoprotein Particles
XL-HDL-FC,1.33 [1.22-1.44],3.396e-06,***,Free Cholesterol in Very Large HDL
HDL-P,1.33 [1.22-1.44],1.227e-05,***,Concentration of HDL Particles
IDL-PL,1.32 [1.21-1.43],1.027e-04,***,Phospholipids in IDL
IDL-L,1.30 [1.19-1.43],0.001,**,Total-Lipids in IDL
S-HDL-PL%,1.30 [1.19-1.42],8.480e-04,***,Phospholipids to Total-Lipids in Small HDL percentage
Total-CE,1.30 [1.18-1.42],0.005,**,Total-Esterified Cholesterol
XS-VLDL-L,1.30 [1.19-1.41],4.768e-04,***,Total-Lipids in Very Small VLDL
Total-C,1.29 [1.18-1.41],0.010,*,Total-Cholesterol
IDL-C,1.29 [1.18-1.41],0.006,**,Cholesterol in IDL
IDL-CE,1.29 [1.18-1.41],0.005,**,Cholesteryl Esters in IDL
XS-VLDL-FC,1.29 [1.18-1.40],6.316e-04,***,Free Cholesterol in Very Small VLDL
L-HDL-TG,1.29 [1.19-1.39],1.423e-04,***,Triglycerides in Large HDL
PUFA,1.28 [1.17-1.40],0.014,*,Polyunsaturated Fatty Acids
Omega-6,1.28 [1.17-1.39],0.013,*,Omega-6 Fatty Acids
XS-VLDL-PL,1.27 [1.17-1.38],0.003,**,Phospholipids in Very Small VLDL
IDL-FC,1.27 [1.17-1.39],0.014,*,Free Cholesterol in IDL
S-HDL-FC%,1.26 [1.16-1.38],0.030,*,Free Cholesterol to Total-Lipids in Small HDL percentage
XS-VLDL-P,1.26 [1.16-1.37],0.011,*,Concentration of Very Small VLDL Particles
VLDL-size,0.79 [0.72-0.87],0.080,,Average Diameter for VLDL Particles
TG/PG,0.79 [0.72-0.87],0.241,,Triglycerides to Phosphoglycerides ratio
XL-HDL-C%,0.71 [0.65-0.78],1.276e-06,***,Cholesterol to Total-Lipids in Very Large HDL percentage
XL-HDL-FC%,0.63 [0.57-0.70],5.042e-14,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
Creatinine,0.58 [0.52-0.64],6.725e-22,***,Creatinine
