Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.487 [0.441 - 0.534],0.496 [0.494 - 0.498],0.495 [0.409 - 0.574],0.496 [0.494 - 0.498],0.001 [0.000 - 0.001],-0.009 [-0.095 - 0.070],0.001 [0.001 - 0.001]
Demographic,0.459 [0.399 - 0.510],0.451 [0.450 - 0.454],0.440 [0.340 - 0.526],0.451 [0.450 - 0.454],0.000 [0.000 - 0.001],-0.107 [-0.206 - -0.023],0.001 [0.001 - 0.001]
Metabolite+Demographic,0.467 [0.413 - 0.521],0.478 [0.476 - 0.480],0.478 [0.399 - 0.562],0.478 [0.476 - 0.480],0.001 [0.000 - 0.001],-0.044 [-0.123 - 0.039],0.001 [0.001 - 0.001]
