Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.605 [0.586 - 0.626],0.573 [0.571 - 0.576],0.580 [0.542 - 0.612],0.573 [0.571 - 0.576],0.005 [0.005 - 0.005],0.153 [0.116 - 0.185],0.010 [0.009 - 0.011]
Demographic,0.636 [0.620 - 0.654],0.594 [0.592 - 0.596],0.594 [0.562 - 0.632],0.594 [0.592 - 0.596],0.005 [0.005 - 0.006],0.189 [0.156 - 0.227],0.011 [0.010 - 0.012]
Metabolite+Demographic,0.643 [0.626 - 0.663],0.598 [0.596 - 0.600],0.601 [0.569 - 0.633],0.598 [0.596 - 0.600],0.005 [0.005 - 0.006],0.198 [0.168 - 0.232],0.011 [0.010 - 0.012]
