Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.578 [0.546 - 0.602],0.567 [0.565 - 0.569],0.568 [0.525 - 0.615],0.567 [0.565 - 0.569],0.003 [0.002 - 0.003],0.135 [0.092 - 0.181],0.005 [0.004 - 0.006]
Demographic,0.688 [0.665 - 0.709],0.636 [0.633 - 0.637],0.638 [0.588 - 0.680],0.636 [0.633 - 0.637],0.003 [0.003 - 0.004],0.273 [0.223 - 0.316],0.007 [0.006 - 0.008]
Metabolite+Demographic,0.681 [0.657 - 0.706],0.641 [0.639 - 0.642],0.642 [0.593 - 0.690],0.641 [0.639 - 0.642],0.003 [0.003 - 0.004],0.283 [0.234 - 0.331],0.007 [0.006 - 0.008]
