Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.518 [0.468 - 0.560],0.504 [0.502 - 0.506],0.502 [0.424 - 0.592],0.504 [0.502 - 0.506],0.001 [0.001 - 0.001],0.006 [-0.071 - 0.096],0.001 [0.001 - 0.002]
Demographic,0.509 [0.466 - 0.552],0.510 [0.508 - 0.512],0.506 [0.430 - 0.582],0.510 [0.508 - 0.512],0.001 [0.001 - 0.001],0.015 [-0.060 - 0.092],0.001 [0.001 - 0.002]
Metabolite+Demographic,0.526 [0.477 - 0.569],0.510 [0.507 - 0.512],0.507 [0.421 - 0.579],0.510 [0.507 - 0.512],0.001 [0.001 - 0.001],0.018 [-0.069 - 0.089],0.001 [0.001 - 0.002]
