Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.539 [0.519 - 0.554],0.528 [0.526 - 0.530],0.529 [0.503 - 0.555],0.528 [0.526 - 0.530],0.007 [0.007 - 0.008],0.057 [0.031 - 0.083],0.014 [0.013 - 0.015]
Demographic,0.703 [0.691 - 0.716],0.648 [0.646 - 0.650],0.648 [0.621 - 0.672],0.648 [0.646 - 0.650],0.012 [0.011 - 0.012],0.297 [0.267 - 0.321],0.023 [0.021 - 0.024]
Metabolite+Demographic,0.704 [0.692 - 0.715],0.647 [0.645 - 0.649],0.647 [0.619 - 0.670],0.647 [0.645 - 0.649],0.012 [0.011 - 0.012],0.295 [0.266 - 0.318],0.023 [0.021 - 0.024]
