Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.566 [0.537 - 0.593],0.550 [0.548 - 0.552],0.554 [0.513 - 0.607],0.550 [0.548 - 0.552],0.002 [0.002 - 0.003],0.104 [0.064 - 0.156],0.004 [0.004 - 0.005]
Demographic,0.554 [0.523 - 0.590],0.533 [0.530 - 0.535],0.539 [0.483 - 0.586],0.533 [0.530 - 0.535],0.002 [0.002 - 0.002],0.071 [0.014 - 0.119],0.004 [0.003 - 0.005]
Metabolite+Demographic,0.576 [0.544 - 0.612],0.543 [0.541 - 0.545],0.547 [0.499 - 0.613],0.543 [0.541 - 0.545],0.002 [0.002 - 0.002],0.090 [0.042 - 0.156],0.004 [0.004 - 0.005]
