Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.490 [0.462 - 0.517],0.490 [0.489 - 0.493],0.485 [0.435 - 0.535],0.490 [0.489 - 0.493],0.001 [0.001 - 0.002],-0.024 [-0.075 - 0.026],0.003 [0.002 - 0.003]
Demographic,0.600 [0.575 - 0.630],0.579 [0.576 - 0.581],0.575 [0.529 - 0.630],0.579 [0.576 - 0.581],0.002 [0.002 - 0.002],0.154 [0.107 - 0.208],0.004 [0.004 - 0.005]
Metabolite+Demographic,0.584 [0.555 - 0.610],0.571 [0.569 - 0.573],0.568 [0.519 - 0.616],0.571 [0.569 - 0.573],0.002 [0.002 - 0.002],0.139 [0.089 - 0.188],0.004 [0.004 - 0.005]
