Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.577 [0.562 - 0.591],0.557 [0.554 - 0.559],0.559 [0.537 - 0.586],0.557 [0.554 - 0.559],0.010 [0.009 - 0.010],0.116 [0.094 - 0.144],0.019 [0.017 - 0.020]
Demographic,0.625 [0.611 - 0.640],0.587 [0.585 - 0.589],0.586 [0.566 - 0.609],0.587 [0.585 - 0.589],0.011 [0.010 - 0.011],0.173 [0.153 - 0.197],0.021 [0.020 - 0.022]
Metabolite+Demographic,0.630 [0.615 - 0.645],0.600 [0.598 - 0.602],0.597 [0.574 - 0.627],0.600 [0.598 - 0.602],0.011 [0.011 - 0.012],0.198 [0.174 - 0.228],0.022 [0.021 - 0.024]
