Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.687 [0.662 - 0.711],0.649 [0.647 - 0.651],0.649 [0.605 - 0.695],0.649 [0.647 - 0.651],0.004 [0.003 - 0.004],0.297 [0.255 - 0.346],0.007 [0.006 - 0.008]
Demographic,0.865 [0.848 - 0.883],0.804 [0.802 - 0.806],0.801 [0.763 - 0.839],0.804 [0.802 - 0.806],0.008 [0.007 - 0.009],0.606 [0.566 - 0.643],0.016 [0.014 - 0.017]
Metabolite+Demographic,0.862 [0.845 - 0.882],0.801 [0.799 - 0.803],0.798 [0.759 - 0.836],0.801 [0.799 - 0.803],0.008 [0.007 - 0.009],0.599 [0.560 - 0.637],0.015 [0.014 - 0.017]
