Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.557 [0.552 - 0.564],0.541 [0.539 - 0.543],0.540 [0.531 - 0.550],0.541 [0.539 - 0.542],0.064 [0.062 - 0.065],0.081 [0.071 - 0.091],0.114 [0.111 - 0.116]
Demographic,0.614 [0.609 - 0.618],0.583 [0.581 - 0.585],0.582 [0.574 - 0.590],0.583 [0.581 - 0.585],0.075 [0.073 - 0.076],0.165 [0.157 - 0.174],0.132 [0.129 - 0.135]
Metabolite+Demographic,0.615 [0.611 - 0.620],0.583 [0.581 - 0.585],0.583 [0.574 - 0.591],0.583 [0.581 - 0.585],0.075 [0.073 - 0.077],0.165 [0.156 - 0.174],0.133 [0.129 - 0.136]
