Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.547 [0.516 - 0.574],0.523 [0.520 - 0.525],0.530 [0.463 - 0.582],0.523 [0.520 - 0.525],0.001 [0.001 - 0.002],0.054 [-0.014 - 0.104],0.003 [0.002 - 0.003]
Demographic,0.558 [0.522 - 0.590],0.543 [0.541 - 0.545],0.544 [0.480 - 0.594],0.543 [0.541 - 0.545],0.001 [0.001 - 0.002],0.087 [0.024 - 0.136],0.003 [0.003 - 0.003]
Metabolite+Demographic,0.565 [0.528 - 0.595],0.526 [0.524 - 0.528],0.534 [0.456 - 0.601],0.526 [0.524 - 0.528],0.001 [0.001 - 0.002],0.061 [-0.020 - 0.126],0.003 [0.002 - 0.003]
