Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.616 [0.601 - 0.628],0.588 [0.586 - 0.590],0.588 [0.562 - 0.612],0.588 [0.586 - 0.590],0.010 [0.009 - 0.011],0.176 [0.150 - 0.201],0.020 [0.019 - 0.021]
Demographic,0.657 [0.645 - 0.670],0.625 [0.624 - 0.627],0.623 [0.599 - 0.647],0.625 [0.624 - 0.627],0.012 [0.011 - 0.013],0.248 [0.225 - 0.273],0.023 [0.022 - 0.025]
Metabolite+Demographic,0.665 [0.649 - 0.676],0.622 [0.620 - 0.623],0.616 [0.595 - 0.638],0.622 [0.620 - 0.623],0.011 [0.011 - 0.012],0.238 [0.216 - 0.258],0.022 [0.021 - 0.024]
