Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.607 [0.601 - 0.614],0.577 [0.575 - 0.579],0.577 [0.568 - 0.588],0.577 [0.575 - 0.579],0.047 [0.045 - 0.048],0.154 [0.145 - 0.165],0.086 [0.084 - 0.088]
Demographic,0.681 [0.674 - 0.687],0.638 [0.636 - 0.639],0.639 [0.628 - 0.649],0.638 [0.636 - 0.639],0.059 [0.058 - 0.061],0.276 [0.265 - 0.288],0.109 [0.106 - 0.112]
Metabolite+Demographic,0.682 [0.676 - 0.688],0.638 [0.636 - 0.640],0.639 [0.628 - 0.650],0.638 [0.636 - 0.640],0.060 [0.058 - 0.061],0.277 [0.265 - 0.289],0.109 [0.106 - 0.112]
