Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.646 [0.640 - 0.652],0.602 [0.600 - 0.604],0.602 [0.592 - 0.610],0.602 [0.600 - 0.604],0.059 [0.057 - 0.061],0.204 [0.194 - 0.213],0.108 [0.105 - 0.110]
Demographic,0.833 [0.829 - 0.838],0.774 [0.772 - 0.776],0.742 [0.733 - 0.751],0.776 [0.774 - 0.777],0.121 [0.118 - 0.123],0.517 [0.509 - 0.527],0.208 [0.203 - 0.212]
Metabolite+Demographic,0.834 [0.830 - 0.839],0.756 [0.754 - 0.758],0.756 [0.748 - 0.764],0.756 [0.754 - 0.758],0.114 [0.112 - 0.117],0.512 [0.505 - 0.520],0.198 [0.195 - 0.203]
