Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.496 [0.469 - 0.532],0.474 [0.472 - 0.477],0.471 [0.404 - 0.532],0.474 [0.472 - 0.477],0.001 [0.001 - 0.001],-0.055 [-0.120 - 0.006],0.002 [0.002 - 0.002]
Demographic,0.523 [0.482 - 0.555],0.513 [0.511 - 0.515],0.510 [0.436 - 0.577],0.513 [0.511 - 0.515],0.001 [0.001 - 0.001],0.023 [-0.050 - 0.089],0.002 [0.002 - 0.003]
Metabolite+Demographic,0.535 [0.508 - 0.568],0.517 [0.515 - 0.519],0.515 [0.467 - 0.576],0.517 [0.515 - 0.519],0.001 [0.001 - 0.001],0.033 [-0.016 - 0.093],0.002 [0.002 - 0.003]
