Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.474 [0.438 - 0.514],0.498 [0.496 - 0.500],0.496 [0.433 - 0.563],0.498 [0.496 - 0.500],0.001 [0.001 - 0.001],-0.007 [-0.069 - 0.062],0.002 [0.002 - 0.003]
Demographic,0.481 [0.440 - 0.511],0.498 [0.497 - 0.500],0.506 [0.434 - 0.553],0.498 [0.496 - 0.500],0.001 [0.001 - 0.001],0.005 [-0.067 - 0.051],0.002 [0.002 - 0.003]
Metabolite+Demographic,0.477 [0.445 - 0.518],0.496 [0.494 - 0.498],0.493 [0.435 - 0.567],0.496 [0.494 - 0.498],0.001 [0.001 - 0.001],-0.010 [-0.068 - 0.063],0.002 [0.002 - 0.003]
