Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.606 [0.595 - 0.618],0.576 [0.574 - 0.578],0.577 [0.552 - 0.597],0.576 [0.574 - 0.578],0.013 [0.012 - 0.014],0.153 [0.128 - 0.174],0.026 [0.024 - 0.027]
Demographic,0.655 [0.642 - 0.665],0.617 [0.616 - 0.619],0.619 [0.597 - 0.638],0.617 [0.616 - 0.619],0.016 [0.015 - 0.016],0.236 [0.214 - 0.255],0.031 [0.029 - 0.032]
Metabolite+Demographic,0.657 [0.646 - 0.667],0.615 [0.613 - 0.617],0.616 [0.594 - 0.636],0.615 [0.613 - 0.617],0.015 [0.015 - 0.016],0.231 [0.209 - 0.251],0.030 [0.028 - 0.032]
