Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.666 [0.641 - 0.689],0.627 [0.625 - 0.629],0.626 [0.592 - 0.673],0.627 [0.625 - 0.629],0.004 [0.003 - 0.004],0.252 [0.218 - 0.300],0.008 [0.007 - 0.008]
Demographic,0.769 [0.748 - 0.788],0.712 [0.710 - 0.713],0.714 [0.683 - 0.749],0.712 [0.710 - 0.713],0.006 [0.005 - 0.006],0.427 [0.395 - 0.461],0.011 [0.010 - 0.012]
Metabolite+Demographic,0.781 [0.761 - 0.799],0.715 [0.713 - 0.716],0.716 [0.686 - 0.750],0.715 [0.713 - 0.716],0.006 [0.005 - 0.006],0.432 [0.400 - 0.465],0.011 [0.010 - 0.012]
