Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.668 [0.655 - 0.678],0.620 [0.617 - 0.623],0.621 [0.598 - 0.641],0.621 [0.618 - 0.623],0.028 [0.026 - 0.029],0.242 [0.217 - 0.261],0.053 [0.051 - 0.056]
Demographic,0.729 [0.717 - 0.738],0.672 [0.669 - 0.674],0.671 [0.655 - 0.690],0.672 [0.669 - 0.674],0.035 [0.034 - 0.036],0.343 [0.326 - 0.362],0.066 [0.064 - 0.069]
Metabolite+Demographic,0.738 [0.728 - 0.749],0.681 [0.679 - 0.684],0.679 [0.662 - 0.699],0.681 [0.679 - 0.684],0.036 [0.035 - 0.038],0.361 [0.343 - 0.381],0.069 [0.066 - 0.072]
