Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.740 [0.710 - 0.781],0.676 [0.675 - 0.678],0.673 [0.619 - 0.746],0.676 [0.674 - 0.678],0.002 [0.001 - 0.002],0.349 [0.297 - 0.424],0.004 [0.003 - 0.004]
Demographic,0.719 [0.688 - 0.753],0.665 [0.662 - 0.667],0.667 [0.610 - 0.730],0.665 [0.662 - 0.667],0.002 [0.001 - 0.002],0.331 [0.275 - 0.395],0.003 [0.003 - 0.004]
Metabolite+Demographic,0.762 [0.734 - 0.796],0.688 [0.686 - 0.690],0.686 [0.623 - 0.739],0.688 [0.686 - 0.690],0.002 [0.002 - 0.002],0.374 [0.312 - 0.426],0.004 [0.003 - 0.004]
