Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.620 [0.605 - 0.631],0.585 [0.583 - 0.587],0.585 [0.563 - 0.607],0.585 [0.583 - 0.587],0.013 [0.012 - 0.014],0.169 [0.148 - 0.192],0.025 [0.024 - 0.027]
Demographic,0.672 [0.659 - 0.682],0.622 [0.620 - 0.624],0.622 [0.598 - 0.645],0.622 [0.620 - 0.624],0.015 [0.014 - 0.016],0.245 [0.220 - 0.267],0.029 [0.028 - 0.031]
Metabolite+Demographic,0.671 [0.659 - 0.681],0.629 [0.627 - 0.631],0.629 [0.608 - 0.648],0.629 [0.627 - 0.631],0.016 [0.015 - 0.016],0.258 [0.236 - 0.277],0.030 [0.029 - 0.032]
