Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.468 [0.436 - 0.514],0.487 [0.485 - 0.489],0.483 [0.420 - 0.560],0.487 [0.485 - 0.489],0.001 [0.001 - 0.001],-0.030 [-0.092 - 0.046],0.002 [0.001 - 0.002]
Demographic,0.501 [0.469 - 0.539],0.497 [0.495 - 0.499],0.495 [0.430 - 0.558],0.497 [0.495 - 0.499],0.001 [0.001 - 0.001],-0.007 [-0.073 - 0.056],0.002 [0.001 - 0.002]
Metabolite+Demographic,0.463 [0.427 - 0.508],0.482 [0.480 - 0.484],0.480 [0.416 - 0.563],0.482 [0.480 - 0.484],0.001 [0.001 - 0.001],-0.037 [-0.103 - 0.045],0.002 [0.001 - 0.002]
