Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.478 [0.445 - 0.510],0.498 [0.496 - 0.500],0.497 [0.434 - 0.554],0.498 [0.496 - 0.500],0.002 [0.001 - 0.002],-0.005 [-0.066 - 0.054],0.003 [0.003 - 0.004]
Demographic,0.525 [0.493 - 0.551],0.525 [0.523 - 0.527],0.526 [0.471 - 0.585],0.525 [0.523 - 0.527],0.002 [0.002 - 0.002],0.051 [-0.004 - 0.109],0.004 [0.003 - 0.004]
Metabolite+Demographic,0.498 [0.455 - 0.529],0.504 [0.502 - 0.507],0.507 [0.441 - 0.552],0.504 [0.502 - 0.507],0.002 [0.001 - 0.002],0.011 [-0.054 - 0.056],0.003 [0.003 - 0.004]
