Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.539 [0.501 - 0.583],0.543 [0.541 - 0.545],0.543 [0.471 - 0.626],0.543 [0.541 - 0.545],0.001 [0.001 - 0.001],0.086 [0.014 - 0.170],0.002 [0.001 - 0.002]
Demographic,0.623 [0.575 - 0.661],0.579 [0.577 - 0.581],0.586 [0.507 - 0.662],0.579 [0.577 - 0.581],0.001 [0.001 - 0.001],0.164 [0.085 - 0.241],0.002 [0.002 - 0.002]
Metabolite+Demographic,0.598 [0.554 - 0.637],0.562 [0.560 - 0.564],0.562 [0.490 - 0.636],0.562 [0.560 - 0.564],0.001 [0.001 - 0.001],0.124 [0.052 - 0.197],0.002 [0.002 - 0.002]
