Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.526 [0.504 - 0.553],0.532 [0.530 - 0.534],0.529 [0.495 - 0.569],0.532 [0.530 - 0.534],0.005 [0.004 - 0.005],0.061 [0.027 - 0.103],0.009 [0.008 - 0.010]
Demographic,0.642 [0.626 - 0.660],0.604 [0.602 - 0.606],0.602 [0.570 - 0.634],0.604 [0.602 - 0.606],0.006 [0.006 - 0.007],0.206 [0.176 - 0.238],0.012 [0.011 - 0.013]
Metabolite+Demographic,0.637 [0.622 - 0.654],0.618 [0.616 - 0.620],0.615 [0.580 - 0.644],0.618 [0.616 - 0.620],0.006 [0.006 - 0.007],0.233 [0.199 - 0.261],0.013 [0.012 - 0.014]
