Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.739 [0.734 - 0.744],0.675 [0.673 - 0.677],0.674 [0.664 - 0.684],0.675 [0.672 - 0.677],0.078 [0.076 - 0.080],0.350 [0.338 - 0.360],0.140 [0.136 - 0.143]
Demographic,0.692 [0.687 - 0.698],0.640 [0.638 - 0.642],0.639 [0.630 - 0.650],0.640 [0.638 - 0.643],0.068 [0.066 - 0.069],0.280 [0.270 - 0.291],0.122 [0.119 - 0.125]
Metabolite+Demographic,0.784 [0.780 - 0.790],0.720 [0.718 - 0.722],0.719 [0.710 - 0.730],0.720 [0.718 - 0.722],0.095 [0.093 - 0.097],0.439 [0.430 - 0.450],0.167 [0.164 - 0.170]
