Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.489 [0.479 - 0.498],0.489 [0.487 - 0.491],0.488 [0.465 - 0.508],0.489 [0.487 - 0.491],0.010 [0.010 - 0.011],-0.024 [-0.046 - -0.004],0.020 [0.019 - 0.021]
Demographic,0.510 [0.498 - 0.523],0.506 [0.504 - 0.509],0.506 [0.483 - 0.525],0.506 [0.504 - 0.509],0.011 [0.010 - 0.011],0.012 [-0.011 - 0.032],0.021 [0.020 - 0.022]
Metabolite+Demographic,0.498 [0.487 - 0.508],0.504 [0.502 - 0.505],0.504 [0.481 - 0.521],0.504 [0.502 - 0.505],0.011 [0.010 - 0.011],0.007 [-0.016 - 0.025],0.021 [0.020 - 0.022]
