Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.533 [0.497 - 0.574],0.547 [0.545 - 0.549],0.547 [0.478 - 0.611],0.547 [0.545 - 0.549],0.001 [0.001 - 0.001],0.094 [0.025 - 0.158],0.002 [0.002 - 0.003]
Demographic,0.563 [0.525 - 0.590],0.539 [0.537 - 0.542],0.547 [0.473 - 0.602],0.539 [0.537 - 0.542],0.001 [0.001 - 0.001],0.086 [0.013 - 0.142],0.002 [0.002 - 0.003]
Metabolite+Demographic,0.575 [0.540 - 0.617],0.559 [0.556 - 0.560],0.559 [0.500 - 0.629],0.559 [0.556 - 0.560],0.001 [0.001 - 0.002],0.118 [0.058 - 0.187],0.002 [0.002 - 0.003]
