Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.561 [0.548 - 0.578],0.536 [0.534 - 0.539],0.534 [0.511 - 0.567],0.537 [0.534 - 0.538],0.006 [0.006 - 0.006],0.071 [0.049 - 0.104],0.012 [0.011 - 0.013]
Demographic,0.608 [0.590 - 0.626],0.581 [0.579 - 0.583],0.579 [0.548 - 0.612],0.581 [0.579 - 0.583],0.007 [0.007 - 0.008],0.160 [0.128 - 0.192],0.014 [0.013 - 0.015]
Metabolite+Demographic,0.602 [0.585 - 0.622],0.578 [0.576 - 0.581],0.575 [0.544 - 0.602],0.579 [0.576 - 0.581],0.007 [0.006 - 0.008],0.153 [0.122 - 0.181],0.014 [0.013 - 0.015]
