Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.608 [0.586 - 0.632],0.584 [0.582 - 0.586],0.577 [0.540 - 0.617],0.584 [0.582 - 0.586],0.004 [0.003 - 0.004],0.161 [0.125 - 0.202],0.007 [0.007 - 0.008]
Demographic,0.665 [0.640 - 0.685],0.625 [0.623 - 0.627],0.626 [0.580 - 0.664],0.625 [0.623 - 0.627],0.004 [0.004 - 0.005],0.251 [0.205 - 0.289],0.009 [0.008 - 0.010]
Metabolite+Demographic,0.668 [0.645 - 0.688],0.622 [0.620 - 0.624],0.626 [0.576 - 0.654],0.622 [0.620 - 0.624],0.004 [0.004 - 0.005],0.248 [0.197 - 0.277],0.009 [0.008 - 0.010]
