Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XXL-VLDL-TG,"0.016 [-0.009,0.041]",1.000,,Triglycerides in Chylomicrons and Extremely Large VLDL
XXL-VLDL-L,"0.014 [-0.012,0.039]",1.000,,Total-Lipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-P,"0.013 [-0.012,0.039]",1.000,,Concentration of Chylomicrons and Extremely Large VLDL Particles
XXL-VLDL-PL,"0.012 [-0.013,0.038]",1.000,,Phospholipids in Chylomicrons and Extremely Large VLDL
M-LDL-PL%,"0.005 [-0.021,0.031]",1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
IDL-C%,"-0.049 [-0.073,-0.025]",0.412,,Cholesterol to Total-Lipids in IDL percentage
IDL-CE%,"-0.051 [-0.075,-0.026]",0.282,,Cholesteryl Esters to Total-Lipids in IDL percentage
Total-CE,"-0.051 [-0.076,-0.026]",0.421,,Total-Esterified Cholesterol
S-LDL-C%,"-0.051 [-0.076,-0.027]",0.317,,Cholesterol to Total-Lipids in Small LDL percentage
Total-P,"-0.057 [-0.084,-0.029]",0.314,,Total-Concentration of Lipoprotein Particles
