Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.580 [0.576 - 0.585],0.560 [0.557 - 0.563],0.560 [0.552 - 0.569],0.560 [0.557 - 0.563],0.108 [0.105 - 0.109],0.120 [0.112 - 0.128],0.181 [0.177 - 0.183]
Demographic,0.623 [0.619 - 0.628],0.588 [0.586 - 0.590],0.590 [0.583 - 0.599],0.588 [0.586 - 0.590],0.120 [0.117 - 0.121],0.178 [0.170 - 0.187],0.199 [0.195 - 0.202]
Metabolite+Demographic,0.626 [0.621 - 0.630],0.591 [0.588 - 0.593],0.591 [0.584 - 0.597],0.591 [0.589 - 0.594],0.120 [0.118 - 0.123],0.181 [0.173 - 0.189],0.200 [0.196 - 0.203]
