Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.537 [0.514 - 0.555],0.522 [0.520 - 0.524],0.523 [0.484 - 0.563],0.522 [0.520 - 0.524],0.004 [0.003 - 0.004],0.044 [0.006 - 0.084],0.007 [0.006 - 0.008]
Demographic,0.652 [0.637 - 0.672],0.626 [0.624 - 0.628],0.629 [0.597 - 0.657],0.626 [0.624 - 0.628],0.005 [0.005 - 0.006],0.255 [0.223 - 0.283],0.011 [0.010 - 0.012]
Metabolite+Demographic,0.648 [0.635 - 0.665],0.620 [0.618 - 0.622],0.621 [0.588 - 0.651],0.620 [0.618 - 0.622],0.005 [0.005 - 0.006],0.241 [0.207 - 0.271],0.010 [0.009 - 0.011]
