Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.579 [0.553 - 0.599],0.554 [0.551 - 0.556],0.552 [0.510 - 0.595],0.554 [0.551 - 0.556],0.004 [0.003 - 0.004],0.105 [0.064 - 0.148],0.007 [0.006 - 0.008]
Demographic,0.716 [0.691 - 0.729],0.680 [0.678 - 0.682],0.682 [0.637 - 0.714],0.680 [0.678 - 0.682],0.006 [0.005 - 0.006],0.362 [0.318 - 0.394],0.012 [0.011 - 0.013]
Metabolite+Demographic,0.713 [0.688 - 0.729],0.679 [0.677 - 0.681],0.679 [0.640 - 0.708],0.679 [0.677 - 0.681],0.006 [0.005 - 0.006],0.358 [0.319 - 0.388],0.012 [0.011 - 0.013]
