Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.568 [0.561 - 0.575],0.550 [0.548 - 0.552],0.549 [0.534 - 0.560],0.550 [0.548 - 0.552],0.029 [0.028 - 0.030],0.098 [0.084 - 0.111],0.054 [0.053 - 0.056]
Demographic,0.621 [0.613 - 0.628],0.586 [0.584 - 0.587],0.587 [0.572 - 0.599],0.586 [0.583 - 0.587],0.033 [0.032 - 0.034],0.172 [0.157 - 0.185],0.062 [0.060 - 0.065]
Metabolite+Demographic,0.622 [0.614 - 0.629],0.588 [0.586 - 0.590],0.589 [0.575 - 0.599],0.588 [0.586 - 0.590],0.033 [0.032 - 0.034],0.177 [0.163 - 0.188],0.063 [0.061 - 0.065]
