Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.654 [0.651 - 0.657],0.611 [0.609 - 0.614],0.611 [0.606 - 0.617],0.611 [0.609 - 0.614],0.216 [0.213 - 0.218],0.223 [0.217 - 0.229],0.319 [0.315 - 0.322]
Demographic,0.680 [0.677 - 0.683],0.634 [0.631 - 0.637],0.633 [0.628 - 0.639],0.634 [0.632 - 0.636],0.232 [0.230 - 0.236],0.267 [0.261 - 0.274],0.340 [0.337 - 0.345]
Metabolite+Demographic,0.706 [0.703 - 0.709],0.646 [0.644 - 0.648],0.646 [0.640 - 0.652],0.646 [0.644 - 0.648],0.242 [0.239 - 0.245],0.292 [0.286 - 0.299],0.352 [0.349 - 0.355]
