Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.552 [0.504 - 0.590],0.540 [0.538 - 0.541],0.544 [0.461 - 0.634],0.540 [0.538 - 0.541],0.001 [0.001 - 0.001],0.085 [-0.000 - 0.174],0.001 [0.001 - 0.002]
Demographic,0.600 [0.553 - 0.653],0.572 [0.569 - 0.573],0.573 [0.502 - 0.642],0.572 [0.569 - 0.573],0.001 [0.001 - 0.001],0.143 [0.074 - 0.213],0.002 [0.001 - 0.002]
Metabolite+Demographic,0.570 [0.532 - 0.625],0.563 [0.561 - 0.566],0.560 [0.494 - 0.635],0.563 [0.561 - 0.566],0.001 [0.001 - 0.001],0.123 [0.058 - 0.199],0.001 [0.001 - 0.002]
