Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.641 [0.629 - 0.649],0.600 [0.598 - 0.601],0.600 [0.581 - 0.617],0.600 [0.598 - 0.601],0.024 [0.023 - 0.025],0.199 [0.180 - 0.216],0.046 [0.044 - 0.048]
Demographic,0.654 [0.647 - 0.664],0.615 [0.613 - 0.616],0.614 [0.599 - 0.635],0.615 [0.613 - 0.616],0.025 [0.024 - 0.026],0.227 [0.214 - 0.250],0.048 [0.046 - 0.051]
Metabolite+Demographic,0.674 [0.665 - 0.681],0.625 [0.623 - 0.628],0.625 [0.608 - 0.642],0.625 [0.624 - 0.628],0.026 [0.025 - 0.027],0.252 [0.234 - 0.267],0.051 [0.048 - 0.053]
