Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.574 [0.530 - 0.619],0.567 [0.565 - 0.569],0.559 [0.459 - 0.648],0.567 [0.565 - 0.569],0.001 [0.001 - 0.001],0.127 [0.026 - 0.216],0.001 [0.001 - 0.002]
Demographic,0.592 [0.524 - 0.630],0.548 [0.546 - 0.549],0.546 [0.465 - 0.628],0.548 [0.546 - 0.549],0.001 [0.001 - 0.001],0.094 [0.013 - 0.175],0.001 [0.001 - 0.002]
Metabolite+Demographic,0.616 [0.553 - 0.663],0.598 [0.596 - 0.600],0.595 [0.521 - 0.676],0.598 [0.596 - 0.600],0.001 [0.001 - 0.001],0.193 [0.120 - 0.273],0.002 [0.001 - 0.002]
