Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.573 [0.545 - 0.615],0.560 [0.557 - 0.562],0.557 [0.494 - 0.620],0.560 [0.557 - 0.562],0.003 [0.002 - 0.003],0.118 [0.053 - 0.181],0.005 [0.005 - 0.006]
Demographic,0.663 [0.629 - 0.693],0.645 [0.643 - 0.648],0.644 [0.585 - 0.699],0.645 [0.643 - 0.648],0.004 [0.003 - 0.004],0.289 [0.231 - 0.345],0.008 [0.007 - 0.009]
Metabolite+Demographic,0.665 [0.636 - 0.696],0.633 [0.631 - 0.635],0.635 [0.588 - 0.691],0.633 [0.631 - 0.635],0.004 [0.003 - 0.004],0.267 [0.219 - 0.324],0.007 [0.006 - 0.008]
