Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.571 [0.551 - 0.594],0.560 [0.558 - 0.562],0.561 [0.521 - 0.604],0.560 [0.558 - 0.562],0.003 [0.003 - 0.004],0.120 [0.082 - 0.165],0.007 [0.006 - 0.007]
Demographic,0.665 [0.641 - 0.687],0.622 [0.620 - 0.624],0.626 [0.590 - 0.663],0.622 [0.620 - 0.624],0.004 [0.004 - 0.005],0.248 [0.212 - 0.285],0.009 [0.008 - 0.010]
Metabolite+Demographic,0.671 [0.650 - 0.693],0.633 [0.631 - 0.635],0.635 [0.600 - 0.672],0.633 [0.631 - 0.635],0.005 [0.004 - 0.005],0.267 [0.234 - 0.305],0.009 [0.008 - 0.010]
