Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.573 [0.537 - 0.601],0.559 [0.557 - 0.561],0.557 [0.512 - 0.604],0.559 [0.557 - 0.561],0.003 [0.003 - 0.004],0.115 [0.071 - 0.163],0.007 [0.006 - 0.008]
Demographic,0.615 [0.587 - 0.639],0.604 [0.601 - 0.606],0.608 [0.559 - 0.644],0.604 [0.601 - 0.606],0.004 [0.004 - 0.005],0.212 [0.162 - 0.247],0.008 [0.007 - 0.009]
Metabolite+Demographic,0.638 [0.607 - 0.663],0.606 [0.603 - 0.608],0.608 [0.569 - 0.649],0.606 [0.603 - 0.608],0.004 [0.004 - 0.005],0.215 [0.173 - 0.255],0.008 [0.007 - 0.009]
