Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.649 [0.641 - 0.659],0.609 [0.607 - 0.611],0.608 [0.593 - 0.629],0.609 [0.607 - 0.611],0.031 [0.030 - 0.032],0.217 [0.203 - 0.238],0.060 [0.057 - 0.062]
Demographic,0.735 [0.729 - 0.741],0.667 [0.665 - 0.669],0.667 [0.652 - 0.680],0.667 [0.665 - 0.668],0.040 [0.038 - 0.041],0.334 [0.319 - 0.347],0.075 [0.072 - 0.078]
Metabolite+Demographic,0.735 [0.728 - 0.741],0.666 [0.664 - 0.668],0.665 [0.653 - 0.679],0.666 [0.664 - 0.668],0.040 [0.038 - 0.041],0.331 [0.319 - 0.345],0.075 [0.073 - 0.078]
