Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.544 [0.511 - 0.576],0.547 [0.545 - 0.549],0.547 [0.487 - 0.609],0.547 [0.545 - 0.549],0.001 [0.001 - 0.002],0.094 [0.035 - 0.157],0.003 [0.002 - 0.003]
Demographic,0.584 [0.564 - 0.612],0.542 [0.540 - 0.545],0.545 [0.503 - 0.599],0.542 [0.540 - 0.545],0.001 [0.001 - 0.002],0.087 [0.045 - 0.141],0.003 [0.003 - 0.003]
Metabolite+Demographic,0.553 [0.526 - 0.584],0.533 [0.530 - 0.535],0.537 [0.481 - 0.599],0.533 [0.530 - 0.535],0.001 [0.001 - 0.002],0.071 [0.012 - 0.130],0.003 [0.002 - 0.003]
