Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.690 [0.675 - 0.704],0.635 [0.633 - 0.638],0.639 [0.607 - 0.666],0.635 [0.633 - 0.638],0.009 [0.008 - 0.009],0.275 [0.244 - 0.302],0.017 [0.016 - 0.019]
Demographic,0.822 [0.810 - 0.831],0.745 [0.743 - 0.747],0.744 [0.716 - 0.778],0.745 [0.743 - 0.747],0.014 [0.013 - 0.016],0.489 [0.461 - 0.522],0.028 [0.026 - 0.031]
Metabolite+Demographic,0.821 [0.808 - 0.830],0.742 [0.740 - 0.744],0.742 [0.711 - 0.771],0.742 [0.740 - 0.744],0.014 [0.013 - 0.015],0.484 [0.453 - 0.513],0.028 [0.026 - 0.030]
