Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.505 [0.481 - 0.526],0.493 [0.491 - 0.496],0.493 [0.456 - 0.537],0.493 [0.491 - 0.496],0.002 [0.002 - 0.003],-0.014 [-0.051 - 0.030],0.004 [0.004 - 0.005]
Demographic,0.511 [0.485 - 0.538],0.504 [0.502 - 0.505],0.501 [0.456 - 0.546],0.504 [0.501 - 0.505],0.002 [0.002 - 0.003],0.005 [-0.042 - 0.049],0.005 [0.004 - 0.005]
Metabolite+Demographic,0.511 [0.488 - 0.532],0.496 [0.494 - 0.498],0.499 [0.461 - 0.533],0.496 [0.494 - 0.498],0.002 [0.002 - 0.003],-0.005 [-0.043 - 0.029],0.005 [0.004 - 0.005]
