Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.683 [0.648 - 0.725],0.622 [0.621 - 0.625],0.629 [0.570 - 0.690],0.622 [0.621 - 0.625],0.002 [0.001 - 0.002],0.251 [0.194 - 0.311],0.003 [0.003 - 0.004]
Demographic,0.709 [0.671 - 0.739],0.650 [0.648 - 0.652],0.642 [0.575 - 0.718],0.650 [0.648 - 0.652],0.002 [0.002 - 0.002],0.291 [0.225 - 0.368],0.004 [0.003 - 0.004]
Metabolite+Demographic,0.745 [0.710 - 0.773],0.677 [0.676 - 0.679],0.680 [0.620 - 0.738],0.677 [0.676 - 0.679],0.002 [0.002 - 0.002],0.357 [0.297 - 0.415],0.004 [0.004 - 0.005]
