Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.569 [0.555 - 0.584],0.560 [0.558 - 0.562],0.560 [0.537 - 0.588],0.560 [0.558 - 0.562],0.009 [0.008 - 0.010],0.120 [0.096 - 0.148],0.018 [0.017 - 0.019]
Demographic,0.654 [0.643 - 0.665],0.617 [0.614 - 0.619],0.615 [0.595 - 0.637],0.617 [0.614 - 0.619],0.011 [0.011 - 0.012],0.232 [0.212 - 0.253],0.023 [0.021 - 0.024]
Metabolite+Demographic,0.656 [0.645 - 0.668],0.614 [0.612 - 0.616],0.615 [0.591 - 0.637],0.614 [0.612 - 0.616],0.011 [0.011 - 0.012],0.228 [0.206 - 0.251],0.022 [0.021 - 0.024]
