Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.542 [0.517 - 0.561],0.538 [0.536 - 0.540],0.534 [0.496 - 0.582],0.538 [0.536 - 0.540],0.002 [0.002 - 0.003],0.072 [0.034 - 0.119],0.005 [0.004 - 0.006]
Demographic,0.631 [0.610 - 0.656],0.607 [0.605 - 0.609],0.603 [0.565 - 0.647],0.607 [0.605 - 0.609],0.003 [0.003 - 0.004],0.210 [0.172 - 0.255],0.006 [0.006 - 0.007]
Metabolite+Demographic,0.621 [0.599 - 0.644],0.604 [0.602 - 0.606],0.602 [0.561 - 0.644],0.604 [0.602 - 0.606],0.003 [0.003 - 0.004],0.207 [0.165 - 0.249],0.006 [0.005 - 0.007]
